Directory,File,File_2,Id_avant validation,Id,Validation,Opérateur,Contact,Groupe,IGp,Espece,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,Site,Habitat1,Habitat2,Habitat3,NbCris,Fdom,IntMed,Iqual,Ics,Ibuz,Projet,Remarques,Fichier,Loca_disque,Machine
G:/Barba_Lux/SM2-A/wav/partie2/,A-BARBA_20160517_054722_971.wav,A-BARBA_20160517_054722_971.wav,Pipnat,ChiroSp,A. Flipo,T. Dandoit,Principal,Pip35,9,Pipnat,9,2016,5,17,5,47,17/05/2016,5:47,16/05/2016,A-BARBA,Villers-dt-Orval - Bois le comte,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,5,38,0,9,4,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-A
G:/Barba_Lux/SM2-A/wav/partie2/,A-BARBA_20160517_223135_680.wav,A-BARBA_20160517_223135_680.wav,Rhihip,Rhihip,A. Flipo,T. Dandoit,Principal,Rhisp,10,Rhihip,10,2016,5,17,22,31,17/05/2016,22:31,17/05/2016,A-BARBA,Villers-dt-Orval - Bois le comte,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,13,109,0,6,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-A
G:/Barba_Lux/SM2-A/wav/partie2/,A-BARBA_20160517_223703_285.wav,A-BARBA_20160517_223703_285.wav,Rhihip,Rhihip,P. Nyssen,T. Dandoit,Principal,Rhisp,10,Rhihip,10,2016,5,17,22,37,17/05/2016,22:37,17/05/2016,A-BARBA,Villers-dt-Orval - Bois le comte,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,9,108,39,8,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-A
G:/Barba_Lux/SM2-A/wav/partie2/,A-BARBA_20160517_223801_130.wav,A-BARBA_20160517_223801_130.wav,Rhihip,Rhihip,P. Nyssen,T. Dandoit,Principal,Rhisp,10,Rhihip,10,2016,5,17,22,38,17/05/2016,22:38,17/05/2016,A-BARBA,Villers-dt-Orval - Bois le comte,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,8,109,0,8,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-A
G:/Barba_Lux/SM2-A/wav/partie2/,A-BARBA_20160518_001445_363.wav,A-BARBA_20160518_001445_363.wav,ChiroSp,Barbar,A. Flipo,T. Dandoit,Principal,Barbar,5,Barbar,5,2016,5,18,0,14,18/05/2016,0:14,17/05/2016,A-BARBA,Villers-dt-Orval - Bois le comte,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,4,35,0,7,1,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-A
G:/Barba_Lux/SM2-A/wav/partie2/,A-BARBA_20160518_043424_803.wav,A-BARBA_20160518_043424_803.wav,Pipnat,Pipnat,A. Flipo,T. Dandoit,Principal,Pip35,8,Pipnat,8,2016,5,18,4,34,18/05/2016,4:34,17/05/2016,A-BARBA,Villers-dt-Orval - Bois le comte,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,20,41,156,7,3,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-A
G:/Barba_Lux/SM2-A/wav/partie2/,A-BARBA_20160519_223559_685.wav,A-BARBA_20160519_223559_685.wav,ChiroSp,ENVsp,A. Flipo,T. Dandoit,Principal,ENVsp,4,Nyclei,3,2016,5,19,22,35,19/05/2016,22:35,19/05/2016,A-BARBA,"Florenville, le quetant",Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,15,26,0,7,2,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-A
G:/Barba_Lux/SM2-A/wav/partie2/,A-BARBA_20160519_233126_370.wav,A-BARBA_20160519_233126_370.wav,ChiroSp,PippiT,A. Flipo,T. Dandoit,Principal,Pip35,2,Pipnat,2,2016,5,19,23,31,19/05/2016,23:31,19/05/2016,A-BARBA,"Florenville, le quetant",Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,9,42,0,7,3,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-A
G:/Barba_Lux/SM2-A/wav/partie2/,A-BARBA_20160519_235704_000.wav,A-BARBA_20160519_235704_000.wav,ChiroSp,Barbar,A. Flipo,T. Dandoit,Principal,Barbar,1,Barbar,1,2016,5,19,23,57,19/05/2016,23:57,19/05/2016,A-BARBA,"Florenville, le quetant",Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,1,39,0,4,2,1,Barbalux,,Pierrette,G:/Barba_Lux,SM2-A
G:/Barba_Lux/SM2-A/wav/partie2/,A-BARBA_20160521_010909_470.wav,A-BARBA_20160521_010909_470.wav,Rhihip,Rhihip,P. Nyssen,T. Dandoit,Principal,Rhisp,10,Rhihip,10,2016,5,21,1,9,21/05/2016,1:09,20/05/2016,A-BARBA,"Florenville, le quetant",Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,7,108,4,8,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160804_002936_899.wav,A-BARBA_20160804_002936_899.wav,Barbar,Barbar,Smits Q.,Nicolas J.P.,Main,Barbar,9,Barbar,5,2016,8,4,0,29,4/08/2016,0:29,3/08/2016,A-BARBA,Goutelle Husson,Forêt feuillue,Autre,Autre,7,34,196,6,0,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Barba_Lux/SM2-A/wav/partie2/,A-BARBA_20160521_042236_079.wav,A-BARBA_20160521_042236_079.wav,ChiroSp,PippiT,A. Flipo,T. Dandoit,Principal,Pip35,5,Pipnat,5,2016,5,21,4,22,21/05/2016,4:22,20/05/2016,A-BARBA,"Florenville, le quetant",Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,5,41,3,8,3,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-A
G:/Barba_Lux/SM2-A/wav/partie2/,A-BARBA_20160521_044533_303.wav,A-BARBA_20160521_044533_303.wav,Rhifer,Rhifer,P. Nyssen,T. Dandoit,Principal,Rhisp,10,Rhifer,10,2016,5,21,4,45,21/05/2016,4:45,20/05/2016,A-BARBA,"Florenville, le quetant",Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,8,80,0,8,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-A
G:/Barba_Lux/SM2-A/wav/partie2/,A-BARBA_20160521_222434_600.wav,A-BARBA_20160521_222434_600.wav,ChiroSp,Myosp,P. Nyssen,T. Dandoit,Principal,Barbar,0,Barbar,0,2016,5,21,22,24,21/05/2016,22:24,21/05/2016,A-BARBA,Limes - Forêt de Merlanvaux,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,1,41,0,4,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-A
G:/Barba_Lux/SM2-A/wav/partie2/,A-BARBA_20160522_002044_309.wav,A-BARBA_20160522_002044_309.wav,ChiroSp,ChiroSp,P. Nyssen,T. Dandoit,Principal,Barbar,0,Barbar,0,2016,5,22,0,20,22/05/2016,0:20,21/05/2016,A-BARBA,Limes - Forêt de Merlanvaux,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,3,32,0,4,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-A
G:/Barba_Lux/SM2-A/wav/partie2/,A-BARBA_20160522_015556_779.wav,A-BARBA_20160522_015556_779.wav,ChiroSp,Myomyo,B. Herry,T. Dandoit,Principal,Barbar,0,Barbar,0,2016,5,22,1,55,22/05/2016,1:55,21/05/2016,A-BARBA,Limes - Forêt de Merlanvaux,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,3,30,76,4,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-A
G:/Barba_Lux/SM2-A/wav/partie2/,A-BARBA_20160522_025325_073.wav,A-BARBA_20160522_025325_073.wav,Rhihip,Rhihip,P. Nyssen,T. Dandoit,Principal,Rhisp,10,Rhihip,10,2016,5,22,2,53,22/05/2016,2:53,21/05/2016,A-BARBA,Limes - Forêt de Merlanvaux,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,10,112,27,8,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-A
G:/Barba_Lux/SM2-A/wav/partie2/,A-BARBA_20160522_034216_289.wav,A-BARBA_20160522_034216_289.wav,ChiroSp,ChiroSp,P. Nyssen,T. Dandoit,Principal,Barbar,3,Barbar,2,2016,5,22,3,42,22/05/2016,3:42,21/05/2016,A-BARBA,Limes - Forêt de Merlanvaux,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,4,32,139,5,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-A
G:/Barba_Lux/SM2-A/wav/partie2/,A-BARBA_20160522_054110_533.wav,A-BARBA_20160522_054110_533.wav,ChiroSp,Nyclei,A. Flipo,T. Dandoit,Principal,ENVsp,5,Nyclei,4,2016,5,22,5,41,22/05/2016,5:41,21/05/2016,A-BARBA,Limes - Forêt de Merlanvaux,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,17,26,138,7,5,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-A
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160505_213304_000.wav,B-BARBA_20160505_213304_000.wav,Rhifer,Rhifer,A. Flipo,P. Nyssen,Secondaire,Rhisp,10,Rhifer,10,2016,5,5,21,33,5/05/2016,21:33,5/05/2016,B-BARBA,"Orval, Prairie Highlands",Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,,19,80,0,8,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160506_001549_000.wav,B-BARBA_20160506_001549_000.wav,Rhifer,Rhifer,P. Nyssen,P. Nyssen,Principal,Rhisp,10,Rhifer,10,2016,5,6,0,15,6/05/2016,0:15,5/05/2016,B-BARBA,"Orval, Prairie Highlands",Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,,39,80,0,7,2,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160506_004129_000.wav,B-BARBA_20160506_004129_000.wav,Rhihip,Rhihip,P. Nyssen,P. Nyssen,Principal,Rhisp,10,Rhihip,10,2016,5,6,0,41,6/05/2016,0:41,5/05/2016,B-BARBA,"Orval, Prairie Highlands",Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,,3,46,0,6,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160506_222924_000.wav,B-BARBA_20160506_222924_000.wav,Rhihip,Rhihip,P. Nyssen,P. Nyssen,Principal,Rhisp,10,Rhihip,10,2016,5,6,22,29,6/05/2016,22:29,6/05/2016,B-BARBA,"Orval, Prairie Highlands",Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,,22,107,0,9,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160507_010334_000.wav,B-BARBA_20160507_010334_000.wav,Rhifer,Rhifer,A. Flipo,P. Nyssen,Principal,Rhisp,10,Rhifer,10,2016,5,7,1,3,7/05/2016,1:03,6/05/2016,B-BARBA,"Orval, Prairie Highlands",Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,,4,71,0,6,1,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160507_010339_000.wav,B-BARBA_20160507_010339_000.wav,Rhifer,Rhifer,A. Flipo,P. Nyssen,Principal,Rhisp,10,Rhifer,10,2016,5,7,1,3,7/05/2016,1:03,6/05/2016,B-BARBA,"Orval, Prairie Highlands",Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,,71,81,0,8,2,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160507_010344_000.wav,B-BARBA_20160507_010344_000.wav,Rhifer,Rhifer,A. Flipo,P. Nyssen,Principal,Rhisp,10,Rhifer,10,2016,5,7,1,3,7/05/2016,1:03,6/05/2016,B-BARBA,"Orval, Prairie Highlands",Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,,63,81,0,8,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160507_010349_000.wav,B-BARBA_20160507_010349_000.wav,Rhifer,Rhifer,A. Flipo,P. Nyssen,Principal,Rhisp,10,Rhifer,10,2016,5,7,1,3,7/05/2016,1:03,6/05/2016,B-BARBA,"Orval, Prairie Highlands",Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,,42,81,0,8,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160507_010354_000.wav,B-BARBA_20160507_010354_000.wav,Rhifer,Rhifer,A. Flipo,P. Nyssen,Principal,Rhisp,9,Rhifer,9,2016,5,7,1,3,7/05/2016,1:03,6/05/2016,B-BARBA,"Orval, Prairie Highlands",Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,,3,70,0,5,1,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160507_022824_000.wav,B-BARBA_20160507_022824_000.wav,Rhifer,Rhifer,P. Nyssen,P. Nyssen,Principal,Rhisp,10,Rhifer,10,2016,5,7,2,28,7/05/2016,2:28,6/05/2016,B-BARBA,"Orval, Prairie Highlands",Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,,15,80,0,7,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160507_022829_000.wav,B-BARBA_20160507_022829_000.wav,Rhifer,Rhifer,P. Nyssen,P. Nyssen,Principal,Rhisp,10,Rhifer,9,2016,5,7,2,28,7/05/2016,2:28,6/05/2016,B-BARBA,"Orval, Prairie Highlands",Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,,3,80,0,6,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160507_022834_000.wav,B-BARBA_20160507_022834_000.wav,Rhifer,Rhifer,P. Nyssen,P. Nyssen,Principal,Rhisp,10,Rhifer,10,2016,5,7,2,28,7/05/2016,2:28,6/05/2016,B-BARBA,"Orval, Prairie Highlands",Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,,54,80,0,8,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160507_022839_000.wav,B-BARBA_20160507_022839_000.wav,Rhifer,Rhifer,P. Nyssen,P. Nyssen,Principal,Rhisp,10,Rhifer,10,2016,5,7,2,28,7/05/2016,2:28,6/05/2016,B-BARBA,"Orval, Prairie Highlands",Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,,6,80,85,8,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160507_022844_000.wav,B-BARBA_20160507_022844_000.wav,Rhifer,Rhifer,P. Nyssen,P. Nyssen,Principal,Rhisp,10,Rhifer,10,2016,5,7,2,28,7/05/2016,2:28,6/05/2016,B-BARBA,"Orval, Prairie Highlands",Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,,16,80,88,8,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160507_022849_000.wav,B-BARBA_20160507_022849_000.wav,Rhifer,Rhifer,P. Nyssen,P. Nyssen,Principal,Rhisp,10,Rhifer,10,2016,5,7,2,28,7/05/2016,2:28,6/05/2016,B-BARBA,"Orval, Prairie Highlands",Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,,1,80,670,7,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160507_022854_000.wav,B-BARBA_20160507_022854_000.wav,Rhifer,Rhifer,P. Nyssen,P. Nyssen,Principal,Rhisp,10,Rhifer,10,2016,5,7,2,28,7/05/2016,2:28,6/05/2016,B-BARBA,"Orval, Prairie Highlands",Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,,34,80,0,8,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160507_022909_000.wav,B-BARBA_20160507_022909_000.wav,Rhifer,Rhifer,P. Nyssen,P. Nyssen,Principal,Rhisp,10,Rhifer,10,2016,5,7,2,29,7/05/2016,2:29,6/05/2016,B-BARBA,"Orval, Prairie Highlands",Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,,20,80,0,8,1,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160507_022914_000.wav,B-BARBA_20160507_022914_000.wav,Rhifer,Rhifer,P. Nyssen,P. Nyssen,Principal,Rhisp,10,Rhifer,9,2016,5,7,2,29,7/05/2016,2:29,6/05/2016,B-BARBA,"Orval, Prairie Highlands",Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,,2,80,0,8,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160507_220226_043.wav,B-BARBA_20160507_220226_043.wav,ENVsp,ENVsp,A. Flipo,P. Nyssen,Principal,ENVsp,8,Eptser,0,2016,5,7,22,2,7/05/2016,22:02,7/05/2016,B-BARBA,Lisière le Beauban-Florenville,Lisière vraie (milieu ouvert/milieux forestier),,,18,23,278,7,5,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160507_223410_535.wav,B-BARBA_20160507_223410_535.wav,ENVsp,ENVsp,A. Flipo,P. Nyssen,Principal,ENVsp,8,Eptser,2,2016,5,7,22,34,7/05/2016,22:34,7/05/2016,B-BARBA,Lisière le Beauban-Florenville,Lisière vraie (milieu ouvert/milieux forestier),,,17,29,148,6,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160508_000952_142.wav,B-BARBA_20160508_000952_142.wav,Pipnat,Pipnat,A. Flipo,P. Nyssen,Principal,Pip35,10,Pipnat,10,2016,5,8,0,9,8/05/2016,0:09,7/05/2016,B-BARBA,Lisière le Beauban-Florenville,Lisière vraie (milieu ouvert/milieux forestier),,,12,38,412,8,3,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160508_025127_148.wav,B-BARBA_20160508_025127_148.wav,Pipnat,Pipnat,A. Flipo,P. Nyssen,Principal,Pip35,9,Pipnat,9,2016,5,8,2,51,8/05/2016,2:51,7/05/2016,B-BARBA,Lisière le Beauban-Florenville,Lisière vraie (milieu ouvert/milieux forestier),,,8,40,189,7,2,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160508_025352_954.wav,B-BARBA_20160508_025352_954.wav,Rhifer,Rhifer,P. Nyssen,P. Nyssen,Principal,Rhisp,10,Rhifer,10,2016,5,8,2,53,8/05/2016,2:53,7/05/2016,B-BARBA,Lisière le Beauban-Florenville,Lisière vraie (milieu ouvert/milieux forestier),,,11,80,0,7,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160508_052235_416.wav,B-BARBA_20160508_052235_416.wav,Pipnat,Pipnat,A. Flipo,P. Nyssen,Principal,Pip35,8,Pipnat,8,2016,5,8,5,22,8/05/2016,5:22,7/05/2016,B-BARBA,Lisière le Beauban-Florenville,Lisière vraie (milieu ouvert/milieux forestier),,,9,38,0,7,6,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160508_052650_177.wav,B-BARBA_20160508_052650_177.wav,ChiroSp,ENVsp,A. Flipo,P. Nyssen,Principal,ENVsp,3,Nycnoc,3,2016,5,8,5,26,8/05/2016,5:26,7/05/2016,B-BARBA,Lisière le Beauban-Florenville,Lisière vraie (milieu ouvert/milieux forestier),,,7,21,0,8,3,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160508_052710_177.wav,B-BARBA_20160508_052710_177.wav,ENVsp,Nyclei,A. Flipo,P. Nyssen,Principal,ENVsp,9,Nyclei,3,2016,5,8,5,27,8/05/2016,5:27,7/05/2016,B-BARBA,Lisière le Beauban-Florenville,Lisière vraie (milieu ouvert/milieux forestier),,,21,24,160,7,4,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160509_212922_833.wav,B-BARBA_20160509_212922_833.wav,ChiroSp,ChiroSp,A. Flipo,T. Debaere,Principal,ENVsp,3,Eptser,3,2016,5,9,21,29,9/05/2016,21:29,9/05/2016,B-BARBA,Bertrix - « bois-plat » vallée des Muno 3,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,20,28,168,7,3,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160509_234111_957.wav,B-BARBA_20160509_234111_957.wav,ChiroSp,ChiroSp,A. Flipo,T. Debaere,Principal,Pip35,2,Pipnat,2,2016,5,9,23,41,9/05/2016,23:41,9/05/2016,B-BARBA,Bertrix - « bois-plat » vallée des Muno 3,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,9,17,0,8,10,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160510_004521_145.wav,B-BARBA_20160510_004521_145.wav,ChiroSp,ChiroSp,A. Flipo,T. Debaere,Principal,Pip35,0,Pipnat,0,2016,5,10,0,45,10/05/2016,0:45,9/05/2016,B-BARBA,Bertrix - « bois-plat » vallée des Muno 3,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,7,17,0,8,10,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160510_212223_659.wav,B-BARBA_20160510_212223_659.wav,ENVsp,Nyclei,A. Flipo,T. Debaere,Principal,ENVsp,6,Nyclei,3,2016,5,10,21,22,10/05/2016,21:22,10/05/2016,B-BARBA,Bertrix - « lorie » vallée des Muno ,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,8,22,327,7,1,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160510_221640_147.wav,B-BARBA_20160510_221640_147.wav,ENVsp,ENVsp,A. Flipo,T. Debaere,Principal,ENVsp,10,Eptser,0,2016,5,10,22,16,10/05/2016,22:16,10/05/2016,B-BARBA,Bertrix - « lorie » vallée des Muno ,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,9,25,536,7,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160514_003120_587.wav,B-BARBA_20160514_003120_587.wav,Barbar,Barbar,P. Nyssen,T. Debaere,Principal,Barbar,7,Barbar,7,2016,5,14,0,31,14/05/2016,0:31,13/05/2016,B-BARBA,Bertrix « gouttelle derrière la forêt »,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,4,33,199,6,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160511_052432_451.wav,B-BARBA_20160511_052432_451.wav,Pipnat,ChiroSp,A. Flipo,T. Debaere,Principal,Pip35,6,Pipnat,6,2016,5,11,5,24,11/05/2016,5:24,10/05/2016,B-BARBA,Bertrix - « lorie » vallée des Muno ,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,7,36,0,8,5,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160511_052454_047.wav,B-BARBA_20160511_052454_047.wav,Pipnat,ChiroSp,A. Flipo,T. Debaere,Principal,Pip35,7,Pipnat,7,2016,5,11,5,24,11/05/2016,5:24,10/05/2016,B-BARBA,Bertrix - « lorie » vallée des Muno ,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,8,38,0,7,4,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160511_052526_501.wav,B-BARBA_20160511_052526_501.wav,Pipnat,Pipnat,A. Flipo,T. Debaere,Principal,Pip35,6,Pipnat,6,2016,5,11,5,25,11/05/2016,5:25,10/05/2016,B-BARBA,Bertrix - « lorie » vallée des Muno ,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,5,20,0,7,4,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160511_054555_849.wav,B-BARBA_20160511_054555_849.wav,ChiroSp,ChiroSp,A. Flipo,T. Debaere,Principal,Pip35,0,Pipnat,0,2016,5,11,5,45,11/05/2016,5:45,10/05/2016,B-BARBA,Bertrix - « lorie » vallée des Muno ,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,2,34,456,6,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160511_054704_705.wav,B-BARBA_20160511_054704_705.wav,ChiroSp,ChiroSp,A. Flipo,T. Debaere,Principal,Pip35,5,Pipnat,5,2016,5,11,5,47,11/05/2016,5:47,10/05/2016,B-BARBA,Bertrix - « lorie » vallée des Muno ,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,10,35,0,7,5,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160511_054739_813.wav,B-BARBA_20160511_054739_813.wav,ChiroSp,ChiroSp,A. Flipo,T. Debaere,Principal,Pip35,2,Pipnat,2,2016,5,11,5,47,11/05/2016,5:47,10/05/2016,B-BARBA,Bertrix - « lorie » vallée des Muno ,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,6,35,0,7,4,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160511_054757_914.wav,B-BARBA_20160511_054757_914.wav,ChiroSp,ChiroSp,A. Flipo,T. Debaere,Principal,Pip50,0,Pippyg,0,2016,5,11,5,47,11/05/2016,5:47,10/05/2016,B-BARBA,Bertrix - « lorie » vallée des Muno ,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,2,48,0,7,3,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160511_055236_395.wav,B-BARBA_20160511_055236_395.wav,ChiroSp,ChiroSp,A. Flipo,T. Debaere,Principal,Pip35,4,Pipnat,4,2016,5,11,5,52,11/05/2016,5:52,10/05/2016,B-BARBA,Bertrix - « lorie » vallée des Muno ,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,11,38,0,8,5,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
