Directory,File,Validation,Id,Id_avant validation (partim),Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Opérateur,Site,Habitat1,Habitat2,Machine,Projet,
F:/POUR LIEGE/ChauvesSourisGueule2o2o/wav ? traiter par SonoChiroMERCI/,LIFEE_20150620_044314_822.wav,P. Nyssen,ENVsp,ENVsp,Main,ENVsp,6,Eptser,1,2015,6,20,4,43,20/06/2015,4:43,19/06/2015,LIFEE,21,27,0,7,5,0,E. Leprince,gros chêne,Prairie,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/POUR LIEGE/ChauvesSourisGueule2o2o/wav ? traiter par SonoChiroMERCI/,LIFEE_20150620_222224_994.wav,P. Nyssen,ENVsp,ChiroSp,Main,ENVsp,0,Eptser,0,2015,6,20,22,22,20/06/2015,22:22,20/06/2015,LIFEE,13,24,150,6,4,0,E. Leprince,gros chêne,Prairie,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/POUR LIEGE/ChauvesSourisGueule2o2o/wav ? traiter par SonoChiroMERCI/,LIFEE_20150620_222549_074.wav,P. Nyssen,Nyclei,ChiroSp,Secondary,ENVsp,0,Nycnoc,0,2015,6,20,22,25,20/06/2015,22:25,20/06/2015,LIFEE,4,22,0,10,5,0,E. Leprince,gros chêne,Prairie,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/POUR LIEGE/ChauvesSourisGueule2o2o/wav ? traiter par SonoChiroMERCI/,LIFEE_20150620_223646_360.wav,P. Nyssen,Nyclei,Nyclei,Secondary,ENVsp,6,Nyclei,6,2015,6,20,22,36,20/06/2015,22:36,20/06/2015,LIFEE,4,23,62,7,1,0,E. Leprince,gros chêne,Prairie,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/POUR LIEGE/ChauvesSourisGueule2o2o/wav ? traiter par SonoChiroMERCI/,LIFEE_20150620_223646_360.wav,P. Nyssen,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,6,20,22,36,20/06/2015,22:36,20/06/2015,LIFEE,46,50,69,7,2,0,E. Leprince,gros chêne,Prairie,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/POUR LIEGE/ChauvesSourisGueule2o2o/wav ? traiter par SonoChiroMERCI/,LIFEE_20150620_223925_837.wav,P. Nyssen,Nyclei,ChiroSp,Secondary,ENVsp,0,Nycnoc,0,2015,6,20,22,39,20/06/2015,22:39,20/06/2015,LIFEE,4,22,3,7,7,0,E. Leprince,gros chêne,Prairie,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/POUR LIEGE/ChauvesSourisGueule2o2o/wav ? traiter par SonoChiroMERCI/,LIFEE_20150620_223940_837.wav,P. Nyssen,Nyclei,ChiroSp,Secondary,ENVsp,5,Eptser,0,2015,6,20,22,39,20/06/2015,22:39,20/06/2015,LIFEE,15,26,57,6,5,0,E. Leprince,gros chêne,Prairie,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/POUR LIEGE/ChauvesSourisGueule2o2o/wav ? traiter par SonoChiroMERCI/,LIFEE_20150620_223945_837.wav,P. Nyssen,Nyclei,ENVsp,Main,ENVsp,6,Eptser,2,2015,6,20,22,39,20/06/2015,22:39,20/06/2015,LIFEE,15,27,0,7,5,0,E. Leprince,gros chêne,Prairie,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/POUR LIEGE/ChauvesSourisGueule2o2o/wav ? traiter par SonoChiroMERCI/,LIFEE_20150621_005645_815.wav,P. Nyssen,ChiroSp,ChiroSp,Main,ENVsp,0,Eptser,0,2015,6,21,0,56,21/06/2015,0:56,20/06/2015,LIFEE,4,29,0,4,6,0,E. Leprince,gros chêne,Prairie,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/POUR LIEGE/ChauvesSourisGueule2o2o/wav ? traiter par SonoChiroMERCI/,LIFEE_20150623_223238_979.wav,P. Nyssen,Myomyo,Myomyo,Main,Myosp,5,Myomyo,5,2015,6,23,22,32,23/06/2015,22:32,23/06/2015,LIFEE,26,32,147,6,2,0,J.P. Thys,chez Ludo (localisation ? préciser),Prairie,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150623_223238_979.wav,Q. Smits,Myomyo,ChiroSp,Main,Myosp,5,Myomyo,5,2015,6,23,22,32,23/06/2015,22:32,23/06/2015,LIFEE,26,32,147,6,2,0,J.P. Thys,chez Ludo (localisation ? préciser),Prairie,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150624_002822_586.wav,Q. Smits,Plesp,Pleaus,Main,Plesp,10,Pleaus,7,2015,6,24,0,28,24/06/2015,0:28,23/06/2015,LIFEE,31,29,111,7,6,0,J.P. Thys,chez Ludo (localisation ? préciser),Prairie,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150624_002827_586.wav,P. Nyssen,Plesp,Plesp,Main,Plesp,10,Pleaur,2,2015,6,24,0,28,24/06/2015,0:28,23/06/2015,LIFEE,3,27,0,5,0,0,J.P. Thys,chez Ludo (localisation ? préciser),Prairie,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150624_004111_849.wav,P. Nyssen,Pip50,Pip50,Main,Pip50,10,Pippyg,4,2015,6,24,0,41,24/06/2015,0:41,23/06/2015,LIFEE,31,50,148,6,1,0,J.P. Thys,chez Ludo (localisation ? préciser),Prairie,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150624_010314_264.wav,P. Nyssen,Pipnat,ChiroSp,Main,Pip35,3,Pipnat,3,2015,6,24,1,3,24/06/2015,1:03,23/06/2015,LIFEE,20,42,173,10,2,0,J.P. Thys,chez Ludo (localisation ? préciser),Prairie,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150624_010319_264.wav,P. Nyssen,Pipnat,Pipnat,Main,Pip35,7,Pipnat,7,2015,6,24,1,3,24/06/2015,1:03,23/06/2015,LIFEE,4,41,157,8,0,0,J.P. Thys,chez Ludo (localisation ? préciser),Prairie,Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150625_225234_605.wav,P. Nyssen,Nyclei,Nyclei,Main,ENVsp,8,Nyclei,6,2015,6,25,22,52,25/06/2015,22:52,25/06/2015,LIFEE,10,23,241,8,2,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150625_230001_575.wav,Q. Smits,Myosp,ChiroSp,Main,Myosp,4,Myobra,4,2015,6,25,23,0,25/06/2015,23:00,25/06/2015,LIFEE,8,43,0,4,0,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150625_231407_269.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Rhisp,0,Rhihip,0,2015,6,25,23,14,25/06/2015,23:14,25/06/2015,LIFEE,4,42,0,4,2,1,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150625_231410_511.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Barbar,2,Barbar,2,2015,6,25,23,14,25/06/2015,23:14,25/06/2015,LIFEE,2,42,0,5,1,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150625_232143_606.wav,P. Nyssen,Myosp,Myosp,Main,Rhisp,0,Rhihip,0,2015,6,25,23,21,25/06/2015,23:21,25/06/2015,LIFEE,5,44,0,4,2,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150625_233105_345.wav,P. Nyssen,Pipnat,ChiroSp,Main,Pip35,3,Pipkuh,1,2015,6,25,23,31,25/06/2015,23:31,25/06/2015,LIFEE,33,42,79,5,2,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150625_233407_691.wav,P. Nyssen,Myosp,Myosp,Main,Rhisp,4,Rhihip,4,2015,6,25,23,34,25/06/2015,23:34,25/06/2015,LIFEE,1,48,0,5,0,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150625_234146_058.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Pip35,0,Pipkuh,0,2015,6,25,23,41,25/06/2015,23:41,25/06/2015,LIFEE,26,43,0,5,3,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150625_235116_310.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Rhisp,3,Rhihip,3,2015,6,25,23,51,25/06/2015,23:51,25/06/2015,LIFEE,1,44,0,3,0,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150626_001509_782.wav,P. Nyssen,PippiT,PippiT,Main,Rhisp,4,Rhihip,4,2015,6,26,0,15,26/06/2015,0:15,25/06/2015,LIFEE,1,47,0,5,0,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150626_003823_219.wav,Q. Smits,Myosp,ChiroSp,Main,Myosp,3,Myobra,3,2015,6,26,0,38,26/06/2015,0:38,25/06/2015,LIFEE,15,44,0,5,1,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150626_010033_430.wav,Q. Smits,ChiroSp,ChiroSp,Main,Myosp,4,Myobra,4,2015,6,26,1,0,26/06/2015,1:00,25/06/2015,LIFEE,5,44,0,5,0,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150626_012728_665.wav,P. Nyssen,Myosp,ChiroSp,Main,Pip35,0,Pipkuh,0,2015,6,26,1,27,26/06/2015,1:27,25/06/2015,LIFEE,41,44,52,6,2,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150626_012843_746.wav,P. Nyssen,ChiroSp,ChiroSp,Secondary,ENVsp,0,Eptnil,0,2015,6,26,1,28,26/06/2015,1:28,25/06/2015,LIFEE,2,33,0,3,2,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150626_222451_375.wav,P. Nyssen,Myosp,Myosp,Main,Myosp,6,Myoalc,0,2015,6,26,22,24,26/06/2015,22:24,26/06/2015,LIFEE,86,52,0,5,1,2,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150626_222503_714.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Myosp,1,Myoalc,1,2015,6,26,22,25,26/06/2015,22:25,26/06/2015,LIFEE,9,53,0,5,0,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150626_222508_714.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Myosp,1,Myoalc,1,2015,6,26,22,25,26/06/2015,22:25,26/06/2015,LIFEE,4,52,0,6,0,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150626_222518_714.wav,Q. Smits,ChiroSp,ChiroSp,Secondary,Myosp,4,Myoalc,4,2015,6,26,22,25,26/06/2015,22:25,26/06/2015,LIFEE,10,53,0,6,0,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150626_222518_714.wav,P. Nyssen,Nycnoc,Nycnoc,Main,ENVsp,6,Nycnoc,6,2015,6,26,22,25,26/06/2015,22:25,26/06/2015,LIFEE,10,27,0,7,5,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150626_223523_589.wav,Q. Smits,Nycnoc,Nycnoc,Secondary,ENVsp,10,Nycnoc,10,2015,6,26,22,35,26/06/2015,22:35,26/06/2015,LIFEE,6,20,319,8,4,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150626_224555_561.wav,P. Nyssen,Myomyo,ChiroSp,Main,Myosp,4,Myomyo,4,2015,6,26,22,45,26/06/2015,22:45,26/06/2015,LIFEE,31,33,118,6,2,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150626_230711_195.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Pip35,0,Pipkuh,0,2015,6,26,23,7,26/06/2015,23:07,26/06/2015,LIFEE,25,43,0,6,4,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150627_002431_202.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Myosp,4,Myobra,3,2015,6,27,0,24,27/06/2015,0:24,26/06/2015,LIFEE,11,44,86,4,0,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150627_004217_083.wav,Q. Smits,Myodau,ChiroSp,Main,Myosp,4,Myobra,4,2015,6,27,0,42,27/06/2015,0:42,26/06/2015,LIFEE,6,44,189,4,3,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,Cris sociaux
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150627_012824_763.wav,Q. Smits,Myosp,ChiroSp,Main,Myosp,4,Myobra,4,2015,6,27,1,28,27/06/2015,1:28,26/06/2015,LIFEE,8,44,0,5,0,1,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150627_014212_067.wav,P. Nyssen,Myosp,ChiroSp,Main,Pip35,0,Pipkuh,0,2015,6,27,1,42,27/06/2015,1:42,26/06/2015,LIFEE,27,44,80,5,2,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150627_014418_019.wav,Q. Smits,Myosp,ChiroSp,Main,Myosp,4,Myomys,3,2015,6,27,1,44,27/06/2015,1:44,26/06/2015,LIFEE,18,43,74,5,1,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150627_014638_727.wav,P. Nyssen,Myosp,ChiroSp,Main,Pip35,0,Pipkuh,0,2015,6,27,1,46,27/06/2015,1:46,26/06/2015,LIFEE,43,44,45,5,3,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150627_014758_361.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Barbar,3,Barbar,3,2015,6,27,1,47,27/06/2015,1:47,26/06/2015,LIFEE,3,41,0,4,2,1,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150627_022256_294.wav,P. Nyssen,Myosp,ChiroSp,Main,Myosp,3,Myobra,3,2015,6,27,2,22,27/06/2015,2:22,26/06/2015,LIFEE,19,43,54,4,1,1,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150627_025249_920.wav,Q. Smits,Myosp,ChiroSp,Main,Myosp,4,Myobra,4,2015,6,27,2,52,27/06/2015,2:52,26/06/2015,LIFEE,8,43,94,5,0,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150627_030158_856.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Rhisp,1,Rhihip,1,2015,6,27,3,1,27/06/2015,3:01,26/06/2015,LIFEE,6,44,0,6,2,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150627_031559_417.wav,P. Nyssen,Myosp,ChiroSp,Main,Myosp,3,Myobra,3,2015,6,27,3,15,27/06/2015,3:15,26/06/2015,LIFEE,19,42,67,5,1,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150627_032820_092.wav,P. Nyssen,Pipnat,Pip35,Main,Pip35,8,Pipkuh,2,2015,6,27,3,28,27/06/2015,3:28,26/06/2015,LIFEE,3,41,0,6,0,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150627_033045_238.wav,P. Nyssen,Myosp,ChiroSp,Main,Myosp,2,Myodau,2,2015,6,27,3,30,27/06/2015,3:30,26/06/2015,LIFEE,4,41,37,6,2,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150627_043859_270.wav,P. Nyssen,Pip50,Pip50,Main,Pip50,9,Pippyg,1,2015,6,27,4,38,27/06/2015,4:38,26/06/2015,LIFEE,11,53,87,7,0,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150627_044810_000.wav,Q. Smits,Nycnoc,Nycnoc,Secondary,ENVsp,7,Nycnoc,7,2015,6,27,4,48,27/06/2015,4:48,26/06/2015,LIFEE,2,17,0,10,0,0,J.P. Thys,entrée grande barrière rive gauche - 1,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150628_003550_947.wav,Q. Smits,Myoema,Myosp,Main,Myosp,6,Myoema,5,2015,6,28,0,35,28/06/2015,0:35,27/06/2015,LIFEE,40,56,42,2,0,1,J.P. Thys,entrée grande barrière rive gauche - 2,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150628_231744_568.wav,P. Nyssen,Plesp,Plesp,Main,Plesp,10,Pleaus,5,2015,6,28,23,17,28/06/2015,23:17,28/06/2015,LIFEE,6,28,224,7,0,0,J.P. Thys,entrée grande barrière rive gauche - 2,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150628_233407_243.wav,P. Nyssen,Pipnat,Pipnat,Main,Pip35,7,Pipnat,7,2015,6,28,23,34,28/06/2015,23:34,28/06/2015,LIFEE,7,41,5,6,5,0,J.P. Thys,entrée grande barrière rive gauche - 2,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150628_234245_903.wav,P. Nyssen,Eptser,ENVsp,Main,ENVsp,10,Eptser,4,2015,6,28,23,42,28/06/2015,23:42,28/06/2015,LIFEE,16,24,260,9,0,0,J.P. Thys,entrée grande barrière rive gauche - 2,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
F:/SM2 Gueule2020 2015/ChauvesSourisGueule2020-Partie1 - 20150624-20150702 manquants/Gueule 0624-0702 wav/,LIFEE_20150629_001455_593.wav,Q. Smits,Myosp,ChiroSp,Main,Myosp,5,Myoalc,3,2015,6,29,0,14,29/06/2015,0:14,28/06/2015,LIFEE,44,50,0,7,5,0,J.P. Thys,entrée grande barrière rive gauche - 2,Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-E,Plecotus Natura 2000,
