Directory,File,Id_avantvalidation,Id,Validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Opérateur,Site,Habitat1,Habitat2,SM2,Machine,Projet,Commentaires
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_215742_313.wav,ChiroSp,ChiroSp,,Main,Myosp,4,Myobra,0,2012,5,29,21,57,05/29/2012,21:57,05/29/2012,COO-BALLON_0,15,54,0,1,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_215746_572.wav,ChiroSp,ChiroSp,,Main,Myosp,3,Myobra,0,2012,5,29,21,57,05/29/2012,21:57,05/29/2012,COO-BALLON_0,19,57,50,1,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_215751_298.wav,ChiroSp,ChiroSp,,Main,Myosp,4,Myobra,1,2012,5,29,21,57,05/29/2012,21:57,05/29/2012,COO-BALLON_0,18,54,0,1,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_215757_027.wav,ChiroSp,ChiroSp,,Main,Myosp,3,Myodau,0,2012,5,29,21,57,05/29/2012,21:57,05/29/2012,COO-BALLON_0,3,53,0,0,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_215759_577.wav,ChiroSp,ChiroSp,,Main,Myosp,3,Myoema,1,2012,5,29,21,57,05/29/2012,21:57,05/29/2012,COO-BALLON_0,25,60,0,1,3,1,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_215805_732.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoema,1,2012,5,29,21,58,05/29/2012,21:58,05/29/2012,COO-BALLON_0,7,56,1,1,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_215808_874.wav,ChiroSp,ChiroSp,,Main,Myosp,5,Myonat,0,2012,5,29,21,58,05/29/2012,21:58,05/29/2012,COO-BALLON_0,8,50,67,0,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_221515_630.wav,Rhihip,Rhihip,,Main,Rhisp,8,Rhihip,8,2012,5,29,22,15,05/29/2012,22:15,05/29/2012,COO-BALLON_0,7,110,1,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_221541_602.wav,Rhihip,Rhihip,A. Mazurie,Main,Rhisp,10,Rhihip,10,2012,5,29,22,15,05/29/2012,22:15,05/29/2012,COO-BALLON_0,23,107,0,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_221558_310.wav,Rhihip,Rhihip,,Main,Rhisp,8,Rhihip,8,2012,5,29,22,15,05/29/2012,22:15,05/29/2012,COO-BALLON_0,8,110,0,5,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_221834_272.wav,Rhihip,Rhihip,,Main,Rhisp,9,Rhihip,9,2012,5,29,22,18,05/29/2012,22:18,05/29/2012,COO-BALLON_0,11,110,0,6,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_224130_460.wav,ChiroSp,ChiroSp,,Main,ENVsp,0,Nyclei,0,2012,5,29,22,41,05/29/2012,22:41,05/29/2012,COO-BALLON_0,3,23,0,7,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_224815_678.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,29,22,48,05/29/2012,22:48,05/29/2012,COO-BALLON_0,17,110,0,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_224821_587.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,29,22,48,05/29/2012,22:48,05/29/2012,COO-BALLON_0,31,110,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120529_231915_452.wav,ChiroSp,ChiroSp,,Main,Pip50,4,PippiT,4,2012,5,29,23,19,05/29/2012,23:19,05/29/2012,COO-BALLON_0,4,47,0,4,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_004625_536.wav,ChiroSp,ChiroSp,,Main,Pip50,2,PippiT,2,2012,5,30,0,46,05/30/2012,0:46,05/29/2012,COO-BALLON_0,5,49,71,1,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_005235_912.wav,PippiT,PippiT,,Main,Pip50,9,PippiT,9,2012,5,30,0,52,05/30/2012,0:52,05/29/2012,COO-BALLON_0,7,47,0,3,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_011545_082.wav,ChiroSp,ChiroSp,,Main,Pip50,4,PippiT,4,2012,5,30,1,15,05/30/2012,1:15,05/29/2012,COO-BALLON_0,6,44,92,5,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_013503_318.wav,PippiT,PippiT,,Main,Pip50,6,PippiT,6,2012,5,30,1,35,05/30/2012,1:35,05/29/2012,COO-BALLON_0,2,47,0,5,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_015348_948.wav,PippiT,PippiT,,Main,Pip50,9,PippiT,9,2012,5,30,1,53,05/30/2012,1:53,05/29/2012,COO-BALLON_0,11,47,87,3,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_022058_448.wav,ChiroSp,ChiroSp,,Main,Pip50,4,PippiT,4,2012,5,30,2,20,05/30/2012,2:20,05/29/2012,COO-BALLON_0,8,44,76,4,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_022419_418.wav,PippiT,PippiT,,Main,Pip50,9,PippiT,9,2012,5,30,2,24,05/30/2012,2:24,05/29/2012,COO-BALLON_0,2,47,90,3,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_022717_948.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,2,27,05/30/2012,2:27,05/29/2012,COO-BALLON_0,4,112,2,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_022747_190.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,2,27,05/30/2012,2:27,05/29/2012,COO-BALLON_0,11,111,51,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_023248_877.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,2,32,05/30/2012,2:32,05/29/2012,COO-BALLON_0,9,111,0,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_024137_540.wav,ChiroSp,ChiroSp,,Main,ENVsp,3,Nyclei,3,2012,5,30,2,41,05/30/2012,2:41,05/29/2012,COO-BALLON_0,8,23,0,7,5,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_024435_170.wav,Myosp,Myosp,,Main,Myosp,6,Myoema,1,2012,5,30,2,44,05/30/2012,2:44,05/29/2012,COO-BALLON_0,2,62,0,0,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_043608_493.wav,ChiroSp,ChiroSp,,Main,Pip50,5,PippiT,5,2012,5,30,4,36,05/30/2012,4:36,05/29/2012,COO-BALLON_0,3,48,0,2,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_043709_797.wav,ChiroSp,ChiroSp,,Main,Pip50,1,PippiT,1,2012,5,30,4,37,05/30/2012,4:37,05/29/2012,COO-BALLON_0,9,50,66,1,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_043711_416.wav,ChiroSp,ChiroSp,,Main,Pip50,3,PippiT,3,2012,5,30,4,37,05/30/2012,4:37,05/29/2012,COO-BALLON_0,11,50,62,1,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_043715_008.wav,Pip50,Pip50,,Main,Pip50,6,PippiT,4,2012,5,30,4,37,05/30/2012,4:37,05/29/2012,COO-BALLON_0,13,51,47,1,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_043727_592.wav,ChiroSp,ChiroSp,,Main,Pip50,3,PippiT,3,2012,5,30,4,37,05/30/2012,4:37,05/29/2012,COO-BALLON_0,17,51,46,1,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_043737_272.wav,ChiroSp,ChiroSp,,Main,Pip50,0,PippiT,0,2012,5,30,4,37,05/30/2012,4:37,05/29/2012,COO-BALLON_0,8,50,75,1,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_043742_648.wav,ChiroSp,ChiroSp,,Main,Pip50,5,PippiT,5,2012,5,30,4,37,05/30/2012,4:37,05/29/2012,COO-BALLON_0,17,48,75,2,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_043748_998.wav,ChiroSp,ChiroSp,,Main,Pip50,1,PippiT,1,2012,5,30,4,37,05/30/2012,4:37,05/29/2012,COO-BALLON_0,12,49,83,2,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_043825_278.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2012,5,30,4,38,05/30/2012,4:38,05/29/2012,COO-BALLON_0,10,50,77,2,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_044147_792.wav,ChiroSp,ChiroSp,,Main,Pip50,4,PippiT,4,2012,5,30,4,41,05/30/2012,4:41,05/29/2012,COO-BALLON_0,18,49,60,2,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_044207_375.wav,parasi,parasi,,Main,parasi,1,parasi,1,2012,5,30,4,42,05/30/2012,4:42,05/29/2012,COO-BALLON_0,4,49,1,2,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_044430_781.wav,ChiroSp,ChiroSp,,Main,Pip50,4,PippiT,4,2012,5,30,4,44,05/30/2012,4:44,05/29/2012,COO-BALLON_0,15,49,80,2,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_044457_152.wav,ChiroSp,ChiroSp,,Main,Pip50,3,PippiT,3,2012,5,30,4,44,05/30/2012,4:44,05/29/2012,COO-BALLON_0,8,49,81,2,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_044507_118.wav,ChiroSp,ChiroSp,,Main,Pip50,4,PippiT,4,2012,5,30,4,45,05/30/2012,4:45,05/29/2012,COO-BALLON_0,15,48,0,2,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_044939_410.wav,ChiroSp,ChiroSp,,Main,Pip50,1,PippiT,1,2012,5,30,4,49,05/30/2012,4:49,05/29/2012,COO-BALLON_0,5,50,67,1,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_045006_254.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2012,5,30,4,50,05/30/2012,4:50,05/29/2012,COO-BALLON_0,10,49,2,2,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_050128_506.wav,ChiroSp,ChiroSp,,Main,Pip50,1,PippiT,1,2012,5,30,5,1,05/30/2012,5:01,05/29/2012,COO-BALLON_0,13,49,84,2,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_050140_724.wav,PippiT,PippiT,,Main,Pip50,6,PippiT,6,2012,5,30,5,1,05/30/2012,5:01,05/29/2012,COO-BALLON_0,6,48,86,2,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_050151_094.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoema,0,2012,5,30,5,1,05/30/2012,5:01,05/29/2012,COO-BALLON_0,4,50,0,1,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_050205_789.wav,ChiroSp,ChiroSp,,Main,Pip50,4,PippiT,4,2012,5,30,5,2,05/30/2012,5:02,05/29/2012,COO-BALLON_0,10,50,52,1,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_050218_078.wav,ChiroSp,ChiroSp,,Main,Pip50,5,PippiT,3,2012,5,30,5,2,05/30/2012,5:02,05/29/2012,COO-BALLON_0,8,48,81,2,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_050223_486.wav,PippiT,PippiT,,Main,Pip50,9,PippiT,9,2012,5,30,5,2,05/30/2012,5:02,05/29/2012,COO-BALLON_0,9,48,88,3,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_050229_832.wav,ChiroSp,ChiroSp,,Main,Pip50,5,PippiT,5,2012,5,30,5,2,05/30/2012,5:02,05/29/2012,COO-BALLON_0,14,48,89,3,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_052433_743.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,5,24,05/30/2012,5:24,05/29/2012,COO-BALLON_0,9,111,26,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_052443_398.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,5,24,05/30/2012,5:24,05/29/2012,COO-BALLON_0,13,110,20,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_052606_226.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,5,26,05/30/2012,5:26,05/29/2012,COO-BALLON_0,17,110,6,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_052615_119.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,5,26,05/30/2012,5:26,05/29/2012,COO-BALLON_0,24,110,23,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_053914_543.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,5,39,05/30/2012,5:39,05/29/2012,COO-BALLON_0,10,111,59,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_053916_486.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,5,39,05/30/2012,5:39,05/29/2012,COO-BALLON_0,14,111,0,6,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_053918_277.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,5,39,05/30/2012,5:39,05/29/2012,COO-BALLON_0,17,111,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_053921_121.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,5,39,05/30/2012,5:39,05/29/2012,COO-BALLON_0,26,112,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_053925_373.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,5,39,05/30/2012,5:39,05/29/2012,COO-BALLON_0,46,111,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_061210_043.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,6,12,05/30/2012,6:12,05/29/2012,COO-BALLON_0,41,111,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_062318_332.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,6,23,05/30/2012,6:23,05/29/2012,COO-BALLON_0,16,110,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_203915_137.wav,Rhihip,Rhihip,A. Mazurie,Main,Rhisp,10,Rhihip,10,2012,5,30,20,39,05/30/2012,20:39,05/30/2012,COO-BALLON_0,8,112,92,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_204920_558.wav,Rhihip,Rhihip,,Main,Rhisp,7,Rhihip,7,2012,5,30,20,49,05/30/2012,20:49,05/30/2012,COO-BALLON_0,6,112,0,6,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_204936_266.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,49,05/30/2012,20:49,05/30/2012,COO-BALLON_0,30,110,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_204938_326.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,49,05/30/2012,20:49,05/30/2012,COO-BALLON_0,100,111,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_204941_015.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,49,05/30/2012,20:49,05/30/2012,COO-BALLON_0,70,112,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
