Directory,File,Id_avant validation,Id,Validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Machine,Opérateur,Projet,Habitat1,Habitat2
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_211614_000.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myodau,1,2017,10,3,21,16,3/10/2017,21:16,3/10/2017,A-LIFE,1,52,27,1,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_211619_000.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoalc,1,2017,10,3,21,16,3/10/2017,21:16,3/10/2017,A-LIFE,2,50,58,1,1,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_211634_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,3,Myodau,0,2017,10,3,21,16,3/10/2017,21:16,3/10/2017,A-LIFE,3,49,15,3,2,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_211644_000.wav,ChiroSp,ChiroSp,,Main,Rhisp,0,Rhifer,0,2017,10,3,21,16,3/10/2017,21:16,3/10/2017,A-LIFE,1,50,86,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_211654_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoalc,2,2017,10,3,21,16,3/10/2017,21:16,3/10/2017,A-LIFE,2,48,0,1,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_211714_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,3,21,17,3/10/2017,21:17,3/10/2017,A-LIFE,1,52,25,1,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_211754_000.wav,ChiroSp,ChiroSp,,Main,Rhisp,2,Rhifer,2,2017,10,3,21,17,3/10/2017,21:17,3/10/2017,A-LIFE,1,53,83,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_211829_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,5,Myobra,0,2017,10,3,21,18,3/10/2017,21:18,3/10/2017,A-LIFE,4,56,0,4,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_211904_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoema,0,2017,10,3,21,19,3/10/2017,21:19,3/10/2017,A-LIFE,3,50,0,1,0,2,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_211934_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoalc,2,2017,10,3,21,19,3/10/2017,21:19,3/10/2017,A-LIFE,1,59,26,7,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_211939_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoalc,0,2017,10,3,21,19,3/10/2017,21:19,3/10/2017,A-LIFE,32,58,0,5,5,5,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_211944_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,5,Myoalc,0,2017,10,3,21,19,3/10/2017,21:19,3/10/2017,A-LIFE,6,58,0,0,2,2,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_212004_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoalc,1,2017,10,3,21,20,3/10/2017,21:20,3/10/2017,A-LIFE,30,59,0,5,3,4,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_212029_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoalc,1,2017,10,3,21,20,3/10/2017,21:20,3/10/2017,A-LIFE,27,58,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_212139_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,3,Myoalc,0,2017,10,3,21,21,3/10/2017,21:21,3/10/2017,A-LIFE,17,59,0,5,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_212319_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,3,21,23,3/10/2017,21:23,3/10/2017,A-LIFE,6,57,0,4,3,1,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_212324_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoalc,1,2017,10,3,21,23,3/10/2017,21:23,3/10/2017,A-LIFE,17,59,0,5,3,1,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_212519_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,3,21,25,3/10/2017,21:25,3/10/2017,A-LIFE,10,57,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_212934_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoalc,0,2017,10,3,21,29,3/10/2017,21:29,3/10/2017,A-LIFE,14,56,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_213059_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,4,Rhifer,4,2017,10,3,21,30,3/10/2017,21:30,3/10/2017,A-LIFE,6,59,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_213439_000.wav,ChiroSp,ChiroSp,C. Brabant,Main,Myosp,4,Myoalc,1,2017,10,3,21,34,3/10/2017,21:34,3/10/2017,A-LIFE,3,53,0,2,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_214214_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoalc,1,2017,10,3,21,42,3/10/2017,21:42,3/10/2017,A-LIFE,57,58,0,5,4,1,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_214234_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoalc,0,2017,10,3,21,42,3/10/2017,21:42,3/10/2017,A-LIFE,8,56,0,5,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_214239_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,3,21,42,3/10/2017,21:42,3/10/2017,A-LIFE,14,58,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_214259_000.wav,parasi,ChiroSp,C. Brabant,Main,parasi,4,parasi,4,2017,10,3,21,42,3/10/2017,21:42,3/10/2017,A-LIFE,9,57,0,5,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_214544_000.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoema,1,2017,10,3,21,45,3/10/2017,21:45,3/10/2017,A-LIFE,3,54,2,2,1,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_214639_000.wav,parasi,ChiroSp,C. Brabant,Main,parasi,2,parasi,2,2017,10,3,21,46,3/10/2017,21:46,3/10/2017,A-LIFE,1,55,48,4,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_214744_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoema,0,2017,10,3,21,47,3/10/2017,21:47,3/10/2017,A-LIFE,8,59,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_214749_000.wav,ChiroSp,ChiroSp,,Main,Rhisp,2,Rhifer,2,2017,10,3,21,47,3/10/2017,21:47,3/10/2017,A-LIFE,11,57,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_214759_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,4,Myoalc,0,2017,10,3,21,47,3/10/2017,21:47,3/10/2017,A-LIFE,26,56,0,4,4,3,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_214829_000.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myodau,1,2017,10,3,21,48,3/10/2017,21:48,3/10/2017,A-LIFE,2,49,0,1,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_214834_000.wav,ChiroSp,ChiroSp,C. Brabant,Main,Myosp,3,Myonat,3,2017,10,3,21,48,3/10/2017,21:48,3/10/2017,A-LIFE,2,47,65,1,1,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_214904_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoalc,0,2017,10,3,21,49,3/10/2017,21:49,3/10/2017,A-LIFE,24,57,0,2,2,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_214954_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,5,Myobra,0,2017,10,3,21,49,3/10/2017,21:49,3/10/2017,A-LIFE,1,50,142,1,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_215204_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,3,Myoalc,1,2017,10,3,21,52,3/10/2017,21:52,3/10/2017,A-LIFE,6,56,0,5,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_215249_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,4,Myoalc,1,2017,10,3,21,52,3/10/2017,21:52,3/10/2017,A-LIFE,48,58,0,5,4,4,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_215429_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoema,2,2017,10,3,21,54,3/10/2017,21:54,3/10/2017,A-LIFE,3,55,0,0,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_215844_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,3,Myoalc,3,2017,10,3,21,58,3/10/2017,21:58,3/10/2017,A-LIFE,18,58,0,5,3,1,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220029_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,3,Myoema,0,2017,10,3,22,0,3/10/2017,22:00,3/10/2017,A-LIFE,30,57,0,3,2,1,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220034_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,3,Myoalc,0,2017,10,3,22,0,3/10/2017,22:00,3/10/2017,A-LIFE,20,57,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220049_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoalc,0,2017,10,3,22,0,3/10/2017,22:00,3/10/2017,A-LIFE,9,57,0,3,2,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220054_000.wav,Myosp,Myosp,C. Brabant,Main,Myosp,6,Myoalc,0,2017,10,3,22,0,3/10/2017,22:00,3/10/2017,A-LIFE,16,57,0,5,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220239_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,3,22,2,3/10/2017,22:02,3/10/2017,A-LIFE,27,58,0,5,4,2,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220254_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoema,0,2017,10,3,22,2,3/10/2017,22:02,3/10/2017,A-LIFE,7,57,0,5,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220359_000.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoalc,1,2017,10,3,22,3,3/10/2017,22:03,3/10/2017,A-LIFE,34,58,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220404_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoalc,1,2017,10,3,22,4,3/10/2017,22:04,3/10/2017,A-LIFE,7,52,0,1,2,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220454_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,3,Myoalc,1,2017,10,3,22,4,3/10/2017,22:04,3/10/2017,A-LIFE,19,57,0,5,3,1,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220459_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,3,Rhifer,3,2017,10,3,22,4,3/10/2017,22:04,3/10/2017,A-LIFE,19,56,0,5,5,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220504_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoalc,1,2017,10,3,22,5,3/10/2017,22:05,3/10/2017,A-LIFE,11,56,0,3,2,2,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220509_000.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoalc,1,2017,10,3,22,5,3/10/2017,22:05,3/10/2017,A-LIFE,32,58,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220614_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,3,22,6,3/10/2017,22:06,3/10/2017,A-LIFE,15,57,0,4,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220619_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoema,0,2017,10,3,22,6,3/10/2017,22:06,3/10/2017,A-LIFE,3,51,1,2,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220624_000.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoalc,0,2017,10,3,22,6,3/10/2017,22:06,3/10/2017,A-LIFE,37,57,0,5,4,2,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220629_000.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoalc,0,2017,10,3,22,6,3/10/2017,22:06,3/10/2017,A-LIFE,18,58,0,5,4,6,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220639_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,3,Myoalc,1,2017,10,3,22,6,3/10/2017,22:06,3/10/2017,A-LIFE,23,58,0,5,4,5,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220644_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,4,Myoalc,0,2017,10,3,22,6,3/10/2017,22:06,3/10/2017,A-LIFE,12,56,0,4,2,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220654_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,3,Myoalc,0,2017,10,3,22,6,3/10/2017,22:06,3/10/2017,A-LIFE,20,56,0,5,2,6,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220659_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,3,22,6,3/10/2017,22:06,3/10/2017,A-LIFE,17,56,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220709_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,3,Myoalc,0,2017,10,3,22,7,3/10/2017,22:07,3/10/2017,A-LIFE,27,57,0,6,4,1,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220714_000.wav,ChiroSp,ChiroSp,C. Brabant,Main,Myosp,4,Myoema,1,2017,10,3,22,7,3/10/2017,22:07,3/10/2017,A-LIFE,2,56,0,3,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220719_000.wav,Myosp,Myosp,C. Brabant,Main,Myosp,6,Myoalc,0,2017,10,3,22,7,3/10/2017,22:07,3/10/2017,A-LIFE,43,58,0,5,4,3,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220734_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoalc,0,2017,10,3,22,7,3/10/2017,22:07,3/10/2017,A-LIFE,11,58,0,2,2,2,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220749_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myobra,0,2017,10,3,22,7,3/10/2017,22:07,3/10/2017,A-LIFE,2,46,0,0,1,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_220754_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoalc,0,2017,10,3,22,7,3/10/2017,22:07,3/10/2017,A-LIFE,10,59,0,6,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_221139_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoema,2,2017,10,3,22,11,3/10/2017,22:11,3/10/2017,A-LIFE,1,54,48,0,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_221154_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,4,Myoema,1,2017,10,3,22,11,3/10/2017,22:11,3/10/2017,A-LIFE,5,59,0,2,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_221339_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,4,Myoalc,1,2017,10,3,22,13,3/10/2017,22:13,3/10/2017,A-LIFE,55,58,0,5,3,4,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_221344_000.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoalc,1,2017,10,3,22,13,3/10/2017,22:13,3/10/2017,A-LIFE,7,54,0,3,1,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_221404_000.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoalc,1,2017,10,3,22,14,3/10/2017,22:14,3/10/2017,A-LIFE,5,50,0,5,2,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_221419_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoema,0,2017,10,3,22,14,3/10/2017,22:14,3/10/2017,A-LIFE,5,56,0,1,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_221934_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,3,22,19,3/10/2017,22:19,3/10/2017,A-LIFE,7,58,0,2,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_221939_000.wav,Myosp,Myosp,C. Brabant,Main,Myosp,7,Myoalc,1,2017,10,3,22,19,3/10/2017,22:19,3/10/2017,A-LIFE,21,58,0,2,2,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_222309_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoalc,0,2017,10,3,22,23,3/10/2017,22:23,3/10/2017,A-LIFE,32,58,0,5,3,3,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_222934_000.wav,parasi,Myosp,C. Brabant,Main,parasi,0,parasi,0,2017,10,3,22,29,3/10/2017,22:29,3/10/2017,A-LIFE,13,58,0,5,2,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_223824_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myonat,0,2017,10,3,22,38,3/10/2017,22:38,3/10/2017,A-LIFE,2,58,0,2,1,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_225149_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoalc,0,2017,10,3,22,51,3/10/2017,22:51,3/10/2017,A-LIFE,22,58,0,5,3,1,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_225554_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,3,22,55,3/10/2017,22:55,3/10/2017,A-LIFE,7,54,0,1,1,2,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_225604_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,3,Myoema,1,2017,10,3,22,56,3/10/2017,22:56,3/10/2017,A-LIFE,18,58,0,4,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_230004_000.wav,ChiroSp,ChiroSp,,Main,Rhisp,1,Rhifer,1,2017,10,3,23,0,3/10/2017,23:00,3/10/2017,A-LIFE,4,54,1,5,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_230019_000.wav,ChiroSp,ChiroSp,C. Brabant,Main,Myosp,3,Myoema,0,2017,10,3,23,0,3/10/2017,23:00,3/10/2017,A-LIFE,6,57,0,2,0,2,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_230024_000.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoema,0,2017,10,3,23,0,3/10/2017,23:00,3/10/2017,A-LIFE,9,58,0,5,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
