Directory,File,Validation,Id,Id_avant validation,Contact,Group,Igp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Machine,Opérateur,Projet,Habitat1,Habitat2
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160928_200152_000.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myobra,0,2016,9,28,20,1,28/09/2016,20:01,28/09/2016,SM4BRUX,3,41,0,5,1,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160913_022955_000.wav,,Myosp,Myosp,Main,Myosp,8,Myobec,0,2016,9,13,2,29,13/09/2016,2:29,12/09/2016,SM4BRUX,3,51,0,1,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160909_203515_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myomys,0,2016,9,9,20,35,9/09/2016,20:35,9/09/2016,SM4BRUX,2,41,0,3,1,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160909_203913_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myomys,0,2016,9,9,20,39,9/09/2016,20:39,9/09/2016,SM4BRUX,2,40,0,3,2,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160928_205551_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myodau,0,2016,9,28,20,55,28/09/2016,20:55,28/09/2016,SM4BRUX,2,41,0,4,1,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/,SM4BRUX_20160910_201435_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,9,10,20,14,10/09/2016,20:14,10/09/2016,SM4BRUX,6,49,0,7,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160915_203351_000.wav,,Myosp,Myosp,Main,Myosp,7,Myobra,1,2016,9,15,20,33,15/09/2016,20:33,15/09/2016,SM4BRUX,7,42,0,5,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160910_203847_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myomys,0,2016,9,10,20,38,10/09/2016,20:38,10/09/2016,SM4BRUX,2,45,0,5,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160910_205833_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myomys,0,2016,9,10,20,58,10/09/2016,20:58,10/09/2016,SM4BRUX,2,44,0,3,1,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160910_210851_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myomys,0,2016,9,10,21,8,10/09/2016,21:08,10/09/2016,SM4BRUX,2,45,0,4,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160910_213702_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myomys,0,2016,9,10,21,37,10/09/2016,21:37,10/09/2016,SM4BRUX,2,43,0,3,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160911_051240_000.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myomys,0,2016,9,11,5,12,11/09/2016,5:12,10/09/2016,SM4BRUX,2,39,0,4,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160928_201057_000.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myobra,2,2016,9,28,20,10,28/09/2016,20:10,28/09/2016,SM4BRUX,2,43,0,5,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160928_201134_000.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myobra,1,2016,9,28,20,11,28/09/2016,20:11,28/09/2016,SM4BRUX,3,41,0,4,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160911_202041_000.wav,,Myosp,Myosp,Main,Myosp,6,Myomys,0,2016,9,11,20,20,11/09/2016,20:20,11/09/2016,SM4BRUX,2,41,0,4,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160913_202428_000.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myobec,0,2016,9,13,20,24,13/09/2016,20:24,13/09/2016,SM4BRUX,1,46,0,3,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160911_202826_000.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myomys,0,2016,9,11,20,28,11/09/2016,20:28,11/09/2016,SM4BRUX,2,43,0,3,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160913_232631_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myobec,0,2016,9,13,23,26,13/09/2016,23:26,13/09/2016,SM4BRUX,1,41,0,7,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160916_201416_000.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myodau,1,2016,9,16,20,14,16/09/2016,20:14,16/09/2016,SM4BRUX,1,40,0,4,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160913_062101_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myomys,0,2016,9,13,6,21,13/09/2016,6:21,12/09/2016,SM4BRUX,2,44,0,4,1,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160913_203916_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myomys,0,2016,9,13,20,39,13/09/2016,20:39,13/09/2016,SM4BRUX,2,39,0,4,1,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160928_201912_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myobra,0,2016,9,28,20,19,28/09/2016,20:19,28/09/2016,SM4BRUX,3,41,0,4,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160928_202049_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myobra,0,2016,9,28,20,20,28/09/2016,20:20,28/09/2016,SM4BRUX,2,41,0,3,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160914_202448_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myomys,0,2016,9,14,20,24,14/09/2016,20:24,14/09/2016,SM4BRUX,2,42,0,2,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160928_202154_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myobra,0,2016,9,28,20,21,28/09/2016,20:21,28/09/2016,SM4BRUX,2,42,0,4,0,1,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160915_015833_000.wav,,Myosp,Myosp,Main,Myosp,7,Myomys,0,2016,9,15,1,58,15/09/2016,1:58,14/09/2016,SM4BRUX,2,47,0,2,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160921_201801_000.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myodau,0,2016,9,21,20,18,21/09/2016,20:18,21/09/2016,SM4BRUX,1,41,0,5,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160928_202543_000.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myobra,2,2016,9,28,20,25,28/09/2016,20:25,28/09/2016,SM4BRUX,2,41,0,5,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160915_202259_000.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myomys,0,2016,9,15,20,22,15/09/2016,20:22,15/09/2016,SM4BRUX,2,40,0,4,1,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160915_202501_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myobec,0,2016,9,15,20,25,15/09/2016,20:25,15/09/2016,SM4BRUX,2,41,0,4,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160915_202544_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myobec,0,2016,9,15,20,25,15/09/2016,20:25,15/09/2016,SM4BRUX,1,41,0,6,1,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160928_202814_000.wav,,ChiroSp,ChiroSp,Main,ChiroSp,1,Barbar,1,2016,9,28,20,28,28/09/2016,20:28,28/09/2016,SM4BRUX,1,41,0,5,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160928_202936_000.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myobra,0,2016,9,28,20,29,28/09/2016,20:29,28/09/2016,SM4BRUX,1,47,0,4,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160915_203451_000.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myomys,0,2016,9,15,20,34,15/09/2016,20:34,15/09/2016,SM4BRUX,2,40,0,4,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160910_204001_000.wav,,ChiroSp,ChiroSp,Main,ChiroSp,0,Rhihip,0,2016,9,10,20,40,10/09/2016,20:40,10/09/2016,SM4BRUX,1,44,0,5,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160915_204828_000.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myomys,0,2016,9,15,20,48,15/09/2016,20:48,15/09/2016,SM4BRUX,2,39,0,4,3,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160910_211215_000.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myodau,1,2016,9,10,21,12,10/09/2016,21:12,10/09/2016,SM4BRUX,1,42,0,5,1,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160915_210116_000.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myomys,0,2016,9,15,21,1,15/09/2016,21:01,15/09/2016,SM4BRUX,2,40,0,4,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160916_201907_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myomys,0,2016,9,16,20,19,16/09/2016,20:19,16/09/2016,SM4BRUX,2,40,0,4,1,1,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160928_204929_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myobra,0,2016,9,28,20,49,28/09/2016,20:49,28/09/2016,SM4BRUX,1,40,0,5,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160915_210648_000.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myodau,0,2016,9,15,21,6,15/09/2016,21:06,15/09/2016,SM4BRUX,1,41,0,6,1,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160915_213349_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myobec,0,2016,9,15,21,33,15/09/2016,21:33,15/09/2016,SM4BRUX,1,39,0,6,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160915_224314_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myobec,0,2016,9,15,22,43,15/09/2016,22:43,15/09/2016,SM4BRUX,1,39,0,6,2,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160916_202500_000.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myomys,0,2016,9,16,20,25,16/09/2016,20:25,16/09/2016,SM4BRUX,2,41,0,5,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160928_205519_000.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myobra,0,2016,9,28,20,55,28/09/2016,20:55,28/09/2016,SM4BRUX,2,41,0,3,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160928_205536_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myobra,0,2016,9,28,20,55,28/09/2016,20:55,28/09/2016,SM4BRUX,2,41,0,4,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160916_201027_000.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myodau,0,2016,9,16,20,10,16/09/2016,20:10,16/09/2016,SM4BRUX,1,41,0,4,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160916_202902_000.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myomys,0,2016,9,16,20,29,16/09/2016,20:29,16/09/2016,SM4BRUX,2,41,0,5,0,1,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160916_203958_000.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myomys,0,2016,9,16,20,39,16/09/2016,20:39,16/09/2016,SM4BRUX,2,44,0,3,0,1,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160915_230102_000.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myobec,0,2016,9,15,23,1,15/09/2016,23:01,15/09/2016,SM4BRUX,1,48,0,4,1,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160928_215151_000.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myobra,1,2016,9,28,21,51,28/09/2016,21:51,28/09/2016,SM4BRUX,3,41,0,4,1,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160918_200453_000.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myomys,0,2016,9,18,20,4,18/09/2016,20:04,18/09/2016,SM4BRUX,2,43,0,5,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/,SM4BRUX_20160910_201515_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,9,10,20,15,10/09/2016,20:15,10/09/2016,SM4BRUX,6,49,0,6,2,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/,SM4BRUX_20160910_201629_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,9,10,20,16,10/09/2016,20:16,10/09/2016,SM4BRUX,6,50,0,6,1,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/,SM4BRUX_20160910_201937_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,9,10,20,19,10/09/2016,20:19,10/09/2016,SM4BRUX,6,49,0,7,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/,SM4BRUX_20160910_202254_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,9,10,20,22,10/09/2016,20:22,10/09/2016,SM4BRUX,6,49,0,6,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/,SM4BRUX_20160910_202336_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,9,10,20,23,10/09/2016,20:23,10/09/2016,SM4BRUX,6,49,0,6,1,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160918_201901_000.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myomys,0,2016,9,18,20,19,18/09/2016,20:19,18/09/2016,SM4BRUX,2,41,0,4,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160919_203858_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myomys,0,2016,9,19,20,38,19/09/2016,20:38,19/09/2016,SM4BRUX,2,46,0,5,0,1,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160916_201118_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myobec,0,2016,9,16,20,11,16/09/2016,20:11,16/09/2016,SM4BRUX,1,42,0,6,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160929_195417_000.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myobra,1,2016,9,29,19,54,29/09/2016,19:54,29/09/2016,SM4BRUX,3,40,0,5,1,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160916_201753_000.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myobec,0,2016,9,16,20,17,16/09/2016,20:17,16/09/2016,SM4BRUX,3,41,0,4,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160929_201831_000.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myobra,2,2016,9,29,20,18,29/09/2016,20:18,29/09/2016,SM4BRUX,3,42,0,5,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160929_201856_000.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myobra,0,2016,9,29,20,18,29/09/2016,20:18,29/09/2016,SM4BRUX,3,41,0,5,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160929_201910_000.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myobra,1,2016,9,29,20,19,29/09/2016,20:19,29/09/2016,SM4BRUX,1,44,0,5,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160922_201413_000.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myomys,0,2016,9,22,20,14,22/09/2016,20:14,22/09/2016,SM4BRUX,2,41,0,4,2,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM4Bat-Plecobrux/WAV-ANALYSE/NOISE/,SM4BRUX_20160917_200908_000.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myobra,0,2016,9,17,20,9,17/09/2016,20:09,17/09/2016,SM4BRUX,4,43,0,5,0,0,ligne 161 - drève des bonniers,SM4Brux,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
