Directory,File,Validation,Id,Id_avant validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Machine,Opérateur,Projet,Habitat1,Habitat2
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010345_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,3,25/07/2016,1:03,24/07/2016,20160725,6,46,168,6,0,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010427_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,4,25/07/2016,1:04,24/07/2016,20160725,8,45,0,7,2,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010429_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,4,25/07/2016,1:04,24/07/2016,20160725,3,44,0,8,0,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010523_000.wav,,Myosp,Myosp,Main,Myosp,8,Myobec,0,2016,7,25,1,5,25/07/2016,1:05,24/07/2016,20160725,8,42,101,6,0,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010545_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myodau,0,2016,7,25,1,5,25/07/2016,1:05,24/07/2016,20160725,13,41,51,2,1,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010621_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myodau,0,2016,7,25,1,6,25/07/2016,1:06,24/07/2016,20160725,31,42,46,2,3,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010624_000.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myodau,0,2016,7,25,1,6,25/07/2016,1:06,24/07/2016,20160725,19,39,85,2,2,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010628_000.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myodau,0,2016,7,25,1,6,25/07/2016,1:06,24/07/2016,20160725,54,43,0,4,2,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010635_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myodau,0,2016,7,25,1,6,25/07/2016,1:06,24/07/2016,20160725,23,39,53,3,3,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010636_000.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myodau,1,2016,7,25,1,6,25/07/2016,1:06,24/07/2016,20160725,66,42,41,3,5,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010655_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,6,25/07/2016,1:06,24/07/2016,20160725,46,46,76,9,4,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010701_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,7,25/07/2016,1:07,24/07/2016,20160725,12,46,185,8,1,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010713_000.wav,,ChiroSp,ChiroSp,Main,Pip35,2,Pipkuh,2,2016,7,25,1,7,25/07/2016,1:07,24/07/2016,20160725,23,40,91,3,2,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010725_000.wav,,ENVsp,ENVsp,Main,ENVsp,9,Eptser,3,2016,7,25,1,7,25/07/2016,1:07,24/07/2016,20160725,8,26,211,7,0,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010732_000.wav,,ChiroSp,ChiroSp,Main,Pip35,4,Pipkuh,3,2016,7,25,1,7,25/07/2016,1:07,24/07/2016,20160725,21,41,95,4,1,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010733_000.wav,,ChiroSp,ChiroSp,Main,Pip35,3,Pipkuh,3,2016,7,25,1,7,25/07/2016,1:07,24/07/2016,20160725,19,40,89,4,2,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010734_000.wav,,ChiroSp,ChiroSp,Main,Pip35,4,Pipkuh,4,2016,7,25,1,7,25/07/2016,1:07,24/07/2016,20160725,17,40,94,4,3,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010736_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,7,25/07/2016,1:07,24/07/2016,20160725,19,46,104,8,4,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010738_000.wav,,PippiT,PippiT,Main,Pip50,7,PippiT,7,2016,7,25,1,7,25/07/2016,1:07,24/07/2016,20160725,27,44,58,6,3,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010745_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,7,25/07/2016,1:07,24/07/2016,20160725,31,46,106,9,0,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010750_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,8,2016,7,25,1,7,25/07/2016,1:07,24/07/2016,20160725,39,47,92,9,1,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010755_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,7,25/07/2016,1:07,24/07/2016,20160725,14,45,79,7,1,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010756_000.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myobra,1,2016,7,25,1,7,25/07/2016,1:07,24/07/2016,20160725,20,41,89,3,1,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010806_000.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,1,2016,7,25,1,8,25/07/2016,1:08,24/07/2016,20160725,16,26,231,9,0,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010811_000.wav,A. Flipo,ENVsp,ENVsp,Main,ENVsp,10,Eptser,4,2016,7,25,1,8,25/07/2016,1:08,24/07/2016,20160725,10,26,98,8,3,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010812_000.wav,,ENVsp,ENVsp,Main,ENVsp,7,Eptser,3,2016,7,25,1,8,25/07/2016,1:08,24/07/2016,20160725,6,25,107,6,1,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010816_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,8,25/07/2016,1:08,24/07/2016,20160725,37,46,95,10,1,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010821_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,8,25/07/2016,1:08,24/07/2016,20160725,17,45,55,7,4,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010830_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myobra,0,2016,7,25,1,8,25/07/2016,1:08,24/07/2016,20160725,22,41,85,2,1,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010836_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,8,25/07/2016,1:08,24/07/2016,20160725,14,47,81,5,0,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010837_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,8,25/07/2016,1:08,24/07/2016,20160725,27,47,107,10,0,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010840_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,8,25/07/2016,1:08,24/07/2016,20160725,6,46,108,9,0,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010929_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,9,25/07/2016,1:09,24/07/2016,20160725,22,47,81,7,3,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010931_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,9,25/07/2016,1:09,24/07/2016,20160725,9,45,0,6,5,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010950_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,9,25/07/2016,1:09,24/07/2016,20160725,9,46,87,6,1,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010953_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,9,25/07/2016,1:09,24/07/2016,20160725,8,47,71,8,0,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_010954_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,9,25/07/2016,1:09,24/07/2016,20160725,15,46,86,8,0,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011006_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myobec,0,2016,7,25,1,10,25/07/2016,1:10,24/07/2016,20160725,10,38,94,3,3,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011031_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,10,25/07/2016,1:10,24/07/2016,20160725,22,46,177,6,0,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011046_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myobec,0,2016,7,25,1,10,25/07/2016,1:10,24/07/2016,20160725,22,39,94,4,1,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011113_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myodau,0,2016,7,25,1,11,25/07/2016,1:11,24/07/2016,20160725,40,39,85,3,2,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011116_000.wav,,ChiroSp,ChiroSp,Main,Pip35,1,Pipkuh,1,2016,7,25,1,11,25/07/2016,1:11,24/07/2016,20160725,31,39,76,2,3,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011131_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myodau,0,2016,7,25,1,11,25/07/2016,1:11,24/07/2016,20160725,21,40,85,2,2,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011132_000.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2016,7,25,1,11,25/07/2016,1:11,24/07/2016,20160725,15,41,75,6,4,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011139_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myobec,0,2016,7,25,1,11,25/07/2016,1:11,24/07/2016,20160725,26,41,53,3,4,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011143_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,11,25/07/2016,1:11,24/07/2016,20160725,15,45,97,8,2,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011146_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,11,25/07/2016,1:11,24/07/2016,20160725,2,44,0,6,0,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011147_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,11,25/07/2016,1:11,24/07/2016,20160725,5,44,83,8,0,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011148_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,11,25/07/2016,1:11,24/07/2016,20160725,3,44,0,8,2,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011150_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,11,25/07/2016,1:11,24/07/2016,20160725,11,46,84,7,1,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011151_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,11,25/07/2016,1:11,24/07/2016,20160725,15,44,92,7,3,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011152_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,11,25/07/2016,1:11,24/07/2016,20160725,7,44,0,7,4,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011153_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,11,25/07/2016,1:11,24/07/2016,20160725,4,45,0,8,3,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011154_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,11,25/07/2016,1:11,24/07/2016,20160725,5,45,0,8,4,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011155_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,11,25/07/2016,1:11,24/07/2016,20160725,5,45,96,7,1,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011158_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,11,25/07/2016,1:11,24/07/2016,20160725,13,45,91,7,2,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011318_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myodau,0,2016,7,25,1,13,25/07/2016,1:13,24/07/2016,20160725,10,41,88,2,1,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011320_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myobra,0,2016,7,25,1,13,25/07/2016,1:13,24/07/2016,20160725,35,42,51,2,1,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011322_000.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myobra,0,2016,7,25,1,13,25/07/2016,1:13,24/07/2016,20160725,40,44,0,3,3,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011324_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myobra,0,2016,7,25,1,13,25/07/2016,1:13,24/07/2016,20160725,89,45,38,4,4,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011324_000.wav,,PippiT,PippiT,Secondary,Pip50,10,PippiT,10,2016,7,25,1,13,25/07/2016,1:13,24/07/2016,20160725,7,47,23,9,1,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011329_000.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myodau,1,2016,7,25,1,13,25/07/2016,1:13,24/07/2016,20160725,2,44,0,2,0,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011330_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myodau,0,2016,7,25,1,13,25/07/2016,1:13,24/07/2016,20160725,65,45,48,6,4,2,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011330_000.wav,,PippiT,PippiT,Secondary,Pip50,10,PippiT,10,2016,7,25,1,13,25/07/2016,1:13,24/07/2016,20160725,13,47,66,9,1,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011335_000.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myobra,0,2016,7,25,1,13,25/07/2016,1:13,24/07/2016,20160725,35,44,39,2,3,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011349_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myodau,0,2016,7,25,1,13,25/07/2016,1:13,24/07/2016,20160725,14,43,55,2,1,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011440_000.wav,,ChiroSp,ChiroSp,Main,Pip50,5,PippiT,5,2016,7,25,1,14,25/07/2016,1:14,24/07/2016,20160725,8,44,155,7,3,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011441_000.wav,,PippiT,PippiT,Main,Pip50,6,PippiT,6,2016,7,25,1,14,25/07/2016,1:14,24/07/2016,20160725,25,44,164,10,1,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011508_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,15,25/07/2016,1:15,24/07/2016,20160725,7,44,85,6,2,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011509_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,15,25/07/2016,1:15,24/07/2016,20160725,12,45,85,7,3,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011510_000.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2016,7,25,1,15,25/07/2016,1:15,24/07/2016,20160725,33,44,94,10,1,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011515_000.wav,,ChiroSp,ChiroSp,Main,Pip50,5,PippiT,5,2016,7,25,1,15,25/07/2016,1:15,24/07/2016,20160725,29,44,74,7,3,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011519_000.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myodau,1,2016,7,25,1,15,25/07/2016,1:15,24/07/2016,20160725,23,44,87,3,0,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011550_000.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myodau,1,2016,7,25,1,15,25/07/2016,1:15,24/07/2016,20160725,18,41,57,5,3,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011550_000.wav,,PippiT,PippiT,Secondary,Pip50,10,PippiT,10,2016,7,25,1,15,25/07/2016,1:15,24/07/2016,20160725,2,45,17,6,0,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011552_000.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myodau,1,2016,7,25,1,15,25/07/2016,1:15,24/07/2016,20160725,21,42,60,3,2,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011819_000.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myodau,1,2016,7,25,1,18,25/07/2016,1:18,24/07/2016,20160725,37,41,53,3,3,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011837_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,7,25,1,18,25/07/2016,1:18,24/07/2016,20160725,24,46,87,7,1,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-07-24 descente de la semois - A ANALYSER/M500-output/wav post kaleidoscope/,20160725_011900_000.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myodau,0,2016,7,25,1,19,25/07/2016,1:19,24/07/2016,20160725,14,39,86,3,1,0,Descente de la Semois,M500,T. Cambier,Divers Plecotus,,
