Dossier,Fichier,Id_avant validation,Id,Validation,Contact,Groupe,IGp,Espece,ISp,Annee,Mois,Jour,Heure,Minute,Date,Temps,Date_nuit,Lieu,NbCris,Fdom,IntMed,Iqual,Ics,Ibuz,site,N° appareil
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191877_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,39,48,95,7,1,3,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191877_20170825_00005_000.wav,ChiroSp,ChiroSp,,Principal,Pip50,3,PippiT,3,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,1,48,0,5,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191878_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,8,48,93,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191880_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,18,47,106,7,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191881_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,1,46,234,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191882_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,3,46,0,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191883_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,46,49,79,6,0,1,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191884_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,12,46,201,7,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191885_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,31,48,103,8,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191886_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,23,48,56,5,3,4,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191887_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,28,47,101,8,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191888_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,36,48,89,7,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191888_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,26,48,93,7,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191889_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,33,47,95,8,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191889_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,16,46,178,7,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191890_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,31,48,96,8,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191891_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,9,46,0,8,4,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191892_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,33,48,94,7,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191893_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,12,47,0,8,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191894_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,40,48,97,7,1,1,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191894_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,4,46,0,8,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191895_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,5,47,0,7,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191896_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,9,PippiT,9,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,4,49,59,5,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191897_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,5,47,106,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191898_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,9,PippiT,9,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,2,48,0,5,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191899_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,1,48,0,5,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191900_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,22,48,96,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191901_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,31,48,96,7,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191901_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,28,48,76,5,2,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191902_20170825_00000_000.wav,ChiroSp,ChiroSp,,Principal,ENVsp,4,Nyclei,4,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,2,23,0,7,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191948_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,13,48,138,8,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191949_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,19,48,107,8,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191950_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,7,PippiT,7,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,6,48,0,4,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191951_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,6,49,0,5,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191952_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,5,48,0,5,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191953_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,3,47,0,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191954_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,9,48,92,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191955_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,41,48,89,7,1,1,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191955_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,36,48,86,6,2,3,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191956_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,13,49,78,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191957_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,3,46,0,7,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191958_20170825_00000_000.wav,ChiroSp,ChiroSp,,Principal,Pip50,2,PippiT,2,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,2,46,0,5,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191959_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,13,48,82,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191960_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,5,49,74,8,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191961_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,35,48,98,8,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191961_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,36,48,0,7,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191961_20170825_00009_999.wav,PippiT,PippiT,,Principal,Pip50,9,PippiT,9,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,12,49,0,4,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191962_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,5,49,85,7,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191963_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,34,48,88,7,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191963_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,4,46,1,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191964_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,37,48,92,8,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191964_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,11,47,88,7,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191965_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,36,48,94,8,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191965_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,32,48,99,8,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191966_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,8,PippiT,8,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,6,49,0,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191967_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,3,47,0,5,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191969_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,26,48,103,7,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191970_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,8,46,93,8,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191971_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,34,48,99,8,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191971_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,7,47,89,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191972_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,16,50,83,7,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191973_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,11,48,99,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191974_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,17,47,93,6,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191975_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,32,48,100,8,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191975_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,19,48,177,9,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191976_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,8,48,0,7,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191977_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,5,48,0,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191978_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,8,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,2,47,0,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191979_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,27,48,105,7,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191980_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,34,47,98,7,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191980_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,18,46,96,7,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191981_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,31,47,102,7,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191981_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,11,46,87,9,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191982_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,12,47,113,7,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191983_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,5,48,1,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191984_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,33,48,91,8,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191985_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,9,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,5,47,0,6,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191986_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,34,48,91,6,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191986_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,22,48,95,7,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191987_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,30,47,105,8,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191988_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,17,47,83,7,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191989_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,7,48,86,5,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191990_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,34,47,97,7,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191990_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,8,46,0,10,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191991_20170825_00000_000.wav,ChiroSp,ChiroSp,,Principal,Pip50,0,PippiT,0,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,1,50,0,4,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191992_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,33,47,96,8,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23191992_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23191162,16,48,0,7,3,0,"1) abri animaux ou 2) vallon culture, fond",18804
