Directory,File,Validation,Id,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Opérateur,Habitat1,Habitat2,Machine,Projet
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003520_543.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,35,8/06/2014,0:35,7/06/2014,SM2-1,53,47,77,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003525_544.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,6,8,0,35,8/06/2014,0:35,7/06/2014,SM2-1,24,44,86,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003531_330.wav,,PippiT,Main,Pip50,6,PippiT,6,2014,6,8,0,35,8/06/2014,0:35,7/06/2014,SM2-1,4,45,89,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003535_538.wav,,ChiroSp,Main,Pip50,5,PippiT,5,2014,6,8,0,35,8/06/2014,0:35,7/06/2014,SM2-1,74,43,46,7,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003540_538.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,35,8/06/2014,0:35,7/06/2014,SM2-1,87,47,32,7,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003555_024.wav,,Pip35,Main,Pip35,7,Pipnat,5,2014,6,8,0,35,8/06/2014,0:35,7/06/2014,SM2-1,42,42,79,7,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003627_952.wav,,Pipnat,Main,Pip35,6,Pipnat,6,2014,6,8,0,36,8/06/2014,0:36,7/06/2014,SM2-1,41,42,77,7,4,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003657_648.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,36,8/06/2014,0:36,7/06/2014,SM2-1,37,44,94,10,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003702_649.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,37,8/06/2014,0:37,7/06/2014,SM2-1,24,44,99,9,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003706_219.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,37,8/06/2014,0:37,7/06/2014,SM2-1,51,49,83,8,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003711_220.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,37,8/06/2014,0:37,7/06/2014,SM2-1,58,49,73,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003716_220.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,37,8/06/2014,0:37,7/06/2014,SM2-1,80,48,54,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003721_221.wav,,ChiroSp,Main,Pip50,4,PippiT,4,2014,6,8,0,37,8/06/2014,0:37,7/06/2014,SM2-1,41,44,76,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003804_322.wav,,ChiroSp,Main,Pip35,3,Pipnat,3,2014,6,8,0,38,8/06/2014,0:38,7/06/2014,SM2-1,64,43,70,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003809_323.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,6,8,0,38,8/06/2014,0:38,7/06/2014,SM2-1,99,46,41,6,7,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003814_324.wav,,ChiroSp,Main,Pip50,5,PippiT,5,2014,6,8,0,38,8/06/2014,0:38,7/06/2014,SM2-1,76,44,44,7,7,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003828_476.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,38,8/06/2014,0:38,7/06/2014,SM2-1,47,45,85,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003858_873.wav,,ChiroSp,Main,Pip50,5,PippiT,5,2014,6,8,0,38,8/06/2014,0:38,7/06/2014,SM2-1,18,42,80,5,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003904_000.wav,,ChiroSp,Main,Pip50,4,PippiT,4,2014,6,8,0,39,8/06/2014,0:39,7/06/2014,SM2-1,65,44,54,7,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003910_512.wav,,ChiroSp,Main,Pip35,4,Pipnat,0,2014,6,8,0,39,8/06/2014,0:39,7/06/2014,SM2-1,35,43,81,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003917_241.wav,P. Nyssen,Pipnat,Main,Pip35,0,Pipkuh,0,2014,6,8,0,39,8/06/2014,0:39,7/06/2014,SM2-1,76,43,0,5,4,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003922_242.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,39,8/06/2014,0:39,7/06/2014,SM2-1,2,44,0,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003923_358.wav,,PippiT,Main,Pip50,7,PippiT,7,2014,6,8,0,39,8/06/2014,0:39,7/06/2014,SM2-1,48,44,85,8,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003928_358.wav,,PippiT,Main,Pip50,6,PippiT,6,2014,6,8,0,39,8/06/2014,0:39,7/06/2014,SM2-1,1,43,0,6,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003932_752.wav,,PippiT,Main,Pip50,6,PippiT,6,2014,6,8,0,39,8/06/2014,0:39,7/06/2014,SM2-1,54,44,82,8,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003937_753.wav,,ChiroSp,Main,Pip50,5,PippiT,5,2014,6,8,0,39,8/06/2014,0:39,7/06/2014,SM2-1,60,43,69,8,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003943_141.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,39,8/06/2014,0:39,7/06/2014,SM2-1,11,46,89,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_003948_690.wav,,PippiT,Main,Pip50,6,PippiT,6,2014,6,8,0,39,8/06/2014,0:39,7/06/2014,SM2-1,39,44,87,9,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004022_262.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,8,0,40,8/06/2014,0:40,7/06/2014,SM2-1,48,50,75,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004027_263.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,40,8/06/2014,0:40,7/06/2014,SM2-1,54,44,88,9,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004032_264.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,8,0,40,8/06/2014,0:40,7/06/2014,SM2-1,39,44,95,9,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004037_264.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,6,8,0,40,8/06/2014,0:40,7/06/2014,SM2-1,30,44,93,8,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004132_364.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,41,8/06/2014,0:41,7/06/2014,SM2-1,56,47,75,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004137_365.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,8,0,41,8/06/2014,0:41,7/06/2014,SM2-1,18,45,82,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004232_405.wav,,PippiT,Main,Pip50,6,PippiT,6,2014,6,8,0,42,8/06/2014,0:42,7/06/2014,SM2-1,76,44,53,6,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004237_406.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,42,8/06/2014,0:42,7/06/2014,SM2-1,117,47,0,5,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004242_406.wav,,ChiroSp,Main,Pip50,2,PippiT,2,2014,6,8,0,42,8/06/2014,0:42,7/06/2014,SM2-1,16,50,37,4,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004245_920.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,42,8/06/2014,0:42,7/06/2014,SM2-1,43,46,81,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004300_514.wav,,Pipnat,Main,Pip35,7,Pipnat,7,2014,6,8,0,43,8/06/2014,0:43,7/06/2014,SM2-1,38,42,94,8,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004347_761.wav,,PippiT,Main,Pip50,6,PippiT,6,2014,6,8,0,43,8/06/2014,0:43,7/06/2014,SM2-1,84,44,52,7,4,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004352_762.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,8,0,43,8/06/2014,0:43,7/06/2014,SM2-1,15,44,52,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004357_126.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,43,8/06/2014,0:43,7/06/2014,SM2-1,101,47,37,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004404_000.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,44,8/06/2014,0:44,7/06/2014,SM2-1,52,46,75,5,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004412_912.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,44,8/06/2014,0:44,7/06/2014,SM2-1,29,46,75,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004420_908.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,44,8/06/2014,0:44,7/06/2014,SM2-1,43,45,87,8,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004425_909.wav,,PippiT,Main,Pip50,6,PippiT,6,2014,6,8,0,44,8/06/2014,0:44,7/06/2014,SM2-1,56,44,70,9,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004447_674.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,8,0,44,8/06/2014,0:44,7/06/2014,SM2-1,36,44,92,9,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004452_674.wav,,PippiT,Main,Pip50,7,PippiT,7,2014,6,8,0,44,8/06/2014,0:44,7/06/2014,SM2-1,33,44,81,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004617_608.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,46,8/06/2014,0:46,7/06/2014,SM2-1,44,47,92,8,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004622_609.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,46,8/06/2014,0:46,7/06/2014,SM2-1,10,46,94,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004806_882.wav,,ChiroSp,Main,Pip50,5,PippiT,5,2014,6,8,0,48,8/06/2014,0:48,7/06/2014,SM2-1,59,43,79,8,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004811_883.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,48,8/06/2014,0:48,7/06/2014,SM2-1,27,50,64,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004816_994.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,48,8/06/2014,0:48,7/06/2014,SM2-1,51,47,86,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004821_994.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,48,8/06/2014,0:48,7/06/2014,SM2-1,7,45,179,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004935_892.wav,,PippiT,Main,Pip50,7,PippiT,7,2014,6,8,0,49,8/06/2014,0:49,7/06/2014,SM2-1,95,47,44,5,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004940_893.wav,,PippiT,Main,Pip50,7,PippiT,7,2014,6,8,0,49,8/06/2014,0:49,7/06/2014,SM2-1,79,47,46,6,1,4,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004947_764.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,8,0,49,8/06/2014,0:49,7/06/2014,SM2-1,62,47,79,7,1,5,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004952_764.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,6,8,0,49,8/06/2014,0:49,7/06/2014,SM2-1,45,46,62,6,1,7,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_004956_652.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,49,8/06/2014,0:49,7/06/2014,SM2-1,42,45,88,7,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005008_106.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,6,8,0,50,8/06/2014,0:50,7/06/2014,SM2-1,73,45,69,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005013_106.wav,,ChiroSp,Main,Pip50,1,PippiT,1,2014,6,8,0,50,8/06/2014,0:50,7/06/2014,SM2-1,1,51,0,3,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005015_228.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,6,8,0,50,8/06/2014,0:50,7/06/2014,SM2-1,40,45,74,5,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005019_816.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,6,8,0,50,8/06/2014,0:50,7/06/2014,SM2-1,37,44,80,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005024_673.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,6,8,0,50,8/06/2014,0:50,7/06/2014,SM2-1,9,44,96,4,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005027_611.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,50,8/06/2014,0:50,7/06/2014,SM2-1,47,47,55,4,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005033_806.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,50,8/06/2014,0:50,7/06/2014,SM2-1,15,45,92,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005046_046.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,50,8/06/2014,0:50,7/06/2014,SM2-1,40,45,91,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005051_046.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,50,8/06/2014,0:50,7/06/2014,SM2-1,1,44,0,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005058_996.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,6,8,0,50,8/06/2014,0:50,7/06/2014,SM2-1,37,44,94,8,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005116_987.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,51,8/06/2014,0:51,7/06/2014,SM2-1,70,46,56,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005121_988.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,51,8/06/2014,0:51,7/06/2014,SM2-1,88,49,53,6,2,2,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005126_988.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,51,8/06/2014,0:51,7/06/2014,SM2-1,70,49,71,5,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005131_989.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,51,8/06/2014,0:51,7/06/2014,SM2-1,82,50,66,4,3,3,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005136_990.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,51,8/06/2014,0:51,7/06/2014,SM2-1,78,48,0,5,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005141_990.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,51,8/06/2014,0:51,7/06/2014,SM2-1,84,49,52,4,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005146_991.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,8,0,51,8/06/2014,0:51,7/06/2014,SM2-1,2,47,0,4,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005156_906.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,8,0,51,8/06/2014,0:51,7/06/2014,SM2-1,65,46,71,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005201_906.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,52,8/06/2014,0:52,7/06/2014,SM2-1,31,47,75,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005205_000.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,52,8/06/2014,0:52,7/06/2014,SM2-1,102,48,38,5,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
