Dossier,Fichier,Id_avant validation,Id,Validation,Contact,Groupe,IGp,Espece,ISp,Annee,Mois,Jour,Heure,Minute,Date,Temps,Date_nuit,Lieu,NbCris,Fdom,IntMed,Iqual,Ics,Ibuz
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211008_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,10,5/10/2018,21:10,5/10/2018,S4U00311,124,48,28,10,3,4
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211015_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,10,5/10/2018,21:10,5/10/2018,S4U00311,61,47,74,10,3,7
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211020_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,10,5/10/2018,21:10,5/10/2018,S4U00311,54,46,85,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211025_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,10,5/10/2018,21:10,5/10/2018,S4U00311,58,48,72,10,4,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211032_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,10,5/10/2018,21:10,5/10/2018,S4U00311,64,48,68,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211037_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,9,2018,10,5,21,10,5/10/2018,21:10,5/10/2018,S4U00311,47,48,95,10,5,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211042_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,10,5/10/2018,21:10,5/10/2018,S4U00311,69,48,63,10,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211049_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,10,5/10/2018,21:10,5/10/2018,S4U00311,50,47,81,10,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211054_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,10,5/10/2018,21:10,5/10/2018,S4U00311,69,48,61,10,4,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211059_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,10,5/10/2018,21:10,5/10/2018,S4U00311,22,47,87,9,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211105_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,9,2018,10,5,21,11,5/10/2018,21:11,5/10/2018,S4U00311,40,48,93,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211110_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,11,5/10/2018,21:11,5/10/2018,S4U00311,51,47,91,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211115_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,11,5/10/2018,21:11,5/10/2018,S4U00311,34,48,100,9,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211122_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,11,5/10/2018,21:11,5/10/2018,S4U00311,62,48,59,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211127_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,11,5/10/2018,21:11,5/10/2018,S4U00311,89,48,48,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211132_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,11,5/10/2018,21:11,5/10/2018,S4U00311,56,48,71,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211156_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,11,5/10/2018,21:11,5/10/2018,S4U00311,96,48,41,10,4,5
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211201_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,12,5/10/2018,21:12,5/10/2018,S4U00311,47,48,92,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211206_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,12,5/10/2018,21:12,5/10/2018,S4U00311,95,48,44,10,7,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211213_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,12,5/10/2018,21:12,5/10/2018,S4U00311,88,48,49,10,8,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211218_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,12,5/10/2018,21:12,5/10/2018,S4U00311,106,48,39,10,4,8
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211223_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,12,5/10/2018,21:12,5/10/2018,S4U00311,81,48,46,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211230_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,12,5/10/2018,21:12,5/10/2018,S4U00311,122,48,21,10,7,6
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211235_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,12,5/10/2018,21:12,5/10/2018,S4U00311,56,48,57,10,10,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211240_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,7,2018,10,5,21,12,5/10/2018,21:12,5/10/2018,S4U00311,38,48,90,10,7,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211247_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,12,5/10/2018,21:12,5/10/2018,S4U00311,52,48,90,10,1,3
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211252_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,12,5/10/2018,21:12,5/10/2018,S4U00311,63,47,56,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211257_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,12,5/10/2018,21:12,5/10/2018,S4U00311,119,48,29,10,3,4
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211304_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,13,5/10/2018,21:13,5/10/2018,S4U00311,56,48,73,9,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211309_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,13,5/10/2018,21:13,5/10/2018,S4U00311,91,48,38,10,4,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211314_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,13,5/10/2018,21:13,5/10/2018,S4U00311,36,48,94,9,5,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211321_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,13,5/10/2018,21:13,5/10/2018,S4U00311,65,48,66,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211326_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,13,5/10/2018,21:13,5/10/2018,S4U00311,33,48,92,10,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211331_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,13,5/10/2018,21:13,5/10/2018,S4U00311,49,48,88,10,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211349_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,13,5/10/2018,21:13,5/10/2018,S4U00311,49,48,76,9,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211354_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,13,5/10/2018,21:13,5/10/2018,S4U00311,9,46,102,7,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211401_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,9,2018,10,5,21,14,5/10/2018,21:14,5/10/2018,S4U00311,37,47,102,10,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211406_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,9,2018,10,5,21,14,5/10/2018,21:14,5/10/2018,S4U00311,60,48,81,10,3,3
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211411_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,14,5/10/2018,21:14,5/10/2018,S4U00311,40,48,96,10,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211418_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,14,5/10/2018,21:14,5/10/2018,S4U00311,75,48,50,10,4,5
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211423_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,14,5/10/2018,21:14,5/10/2018,S4U00311,77,48,43,10,10,1
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211428_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,14,5/10/2018,21:14,5/10/2018,S4U00311,62,49,81,10,3,3
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211435_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,14,5/10/2018,21:14,5/10/2018,S4U00311,42,47,89,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211443_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,14,5/10/2018,21:14,5/10/2018,S4U00311,103,48,34,10,8,6
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211448_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,14,5/10/2018,21:14,5/10/2018,S4U00311,36,47,99,10,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211453_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,14,5/10/2018,21:14,5/10/2018,S4U00311,71,48,48,10,4,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211500_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,15,5/10/2018,21:15,5/10/2018,S4U00311,57,48,82,10,0,3
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211505_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,15,5/10/2018,21:15,5/10/2018,S4U00311,58,48,81,10,7,3
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211510_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,15,5/10/2018,21:15,5/10/2018,S4U00311,70,48,49,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211517_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,15,5/10/2018,21:15,5/10/2018,S4U00311,77,47,51,10,6,1
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211522_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,15,5/10/2018,21:15,5/10/2018,S4U00311,43,47,93,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211527_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,15,5/10/2018,21:15,5/10/2018,S4U00311,94,49,40,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211534_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,15,5/10/2018,21:15,5/10/2018,S4U00311,73,48,56,10,4,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211539_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,15,5/10/2018,21:15,5/10/2018,S4U00311,47,48,82,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211544_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,15,5/10/2018,21:15,5/10/2018,S4U00311,28,47,106,9,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211552_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,15,5/10/2018,21:15,5/10/2018,S4U00311,83,48,42,10,7,1
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211557_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,15,5/10/2018,21:15,5/10/2018,S4U00311,70,47,61,10,4,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211602_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,16,5/10/2018,21:16,5/10/2018,S4U00311,83,48,40,10,7,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211610_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,16,5/10/2018,21:16,5/10/2018,S4U00311,92,48,39,10,9,2
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211615_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,16,5/10/2018,21:16,5/10/2018,S4U00311,67,47,67,10,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211620_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,16,5/10/2018,21:16,5/10/2018,S4U00311,92,48,45,10,7,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211627_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,16,5/10/2018,21:16,5/10/2018,S4U00311,62,48,81,10,3,5
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211632_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,16,5/10/2018,21:16,5/10/2018,S4U00311,53,48,78,10,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211637_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,16,5/10/2018,21:16,5/10/2018,S4U00311,38,47,94,10,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211644_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,16,5/10/2018,21:16,5/10/2018,S4U00311,118,50,14,9,4,8
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211649_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,16,5/10/2018,21:16,5/10/2018,S4U00311,88,48,39,10,8,4
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211654_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,16,5/10/2018,21:16,5/10/2018,S4U00311,90,48,46,10,2,6
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211701_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,9,2018,10,5,21,17,5/10/2018,21:17,5/10/2018,S4U00311,133,48,23,10,7,6
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211706_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,17,5/10/2018,21:17,5/10/2018,S4U00311,95,47,42,10,8,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211711_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,9,2018,10,5,21,17,5/10/2018,21:17,5/10/2018,S4U00311,49,48,86,10,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211718_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,17,5/10/2018,21:17,5/10/2018,S4U00311,114,48,26,10,8,8
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211723_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,17,5/10/2018,21:17,5/10/2018,S4U00311,91,47,42,10,10,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211728_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,17,5/10/2018,21:17,5/10/2018,S4U00311,80,47,56,10,7,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211735_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,17,5/10/2018,21:17,5/10/2018,S4U00311,131,49,25,10,7,3
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211740_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,17,5/10/2018,21:17,5/10/2018,S4U00311,91,48,40,10,4,5
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211745_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,17,5/10/2018,21:17,5/10/2018,S4U00311,100,48,36,10,4,6
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211752_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,17,5/10/2018,21:17,5/10/2018,S4U00311,55,48,76,10,7,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211757_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,17,5/10/2018,21:17,5/10/2018,S4U00311,57,48,72,10,7,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211802_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,18,5/10/2018,21:18,5/10/2018,S4U00311,52,47,69,10,8,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211809_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,8,2018,10,5,21,18,5/10/2018,21:18,5/10/2018,S4U00311,62,48,69,10,7,7
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211814_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,18,5/10/2018,21:18,5/10/2018,S4U00311,56,48,84,10,3,1
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211819_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,18,5/10/2018,21:18,5/10/2018,S4U00311,103,48,38,10,4,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211831_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,18,5/10/2018,21:18,5/10/2018,S4U00311,58,48,46,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211836_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,18,5/10/2018,21:18,5/10/2018,S4U00311,165,48,19,10,7,4
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211841_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,18,5/10/2018,21:18,5/10/2018,S4U00311,108,47,33,10,8,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211849_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,18,5/10/2018,21:18,5/10/2018,S4U00311,115,48,28,10,7,2
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211854_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,18,5/10/2018,21:18,5/10/2018,S4U00311,71,46,55,10,4,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211859_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,9,2018,10,5,21,18,5/10/2018,21:18,5/10/2018,S4U00311,45,47,85,10,4,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211906_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,19,5/10/2018,21:19,5/10/2018,S4U00311,43,47,91,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211911_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,19,5/10/2018,21:19,5/10/2018,S4U00311,43,48,78,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211916_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,19,5/10/2018,21:19,5/10/2018,S4U00311,117,48,31,10,3,7
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211923_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,19,5/10/2018,21:19,5/10/2018,S4U00311,93,47,39,10,4,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211928_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,19,5/10/2018,21:19,5/10/2018,S4U00311,55,46,79,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211933_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,9,2018,10,5,21,19,5/10/2018,21:19,5/10/2018,S4U00311,37,48,90,10,7,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211940_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,19,5/10/2018,21:19,5/10/2018,S4U00311,36,47,99,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211945_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,9,2018,10,5,21,19,5/10/2018,21:19,5/10/2018,S4U00311,50,47,89,10,1,3
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211950_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,19,5/10/2018,21:19,5/10/2018,S4U00311,71,47,50,10,7,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_211957_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,19,5/10/2018,21:19,5/10/2018,S4U00311,77,48,51,10,5,5
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_212002_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,20,5/10/2018,21:20,5/10/2018,S4U00311,67,47,60,10,4,2
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_212007_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,20,5/10/2018,21:20,5/10/2018,S4U00311,64,48,66,10,3,2
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_212014_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,20,5/10/2018,21:20,5/10/2018,S4U00311,64,47,70,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_212019_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,9,2018,10,5,21,20,5/10/2018,21:20,5/10/2018,S4U00311,23,47,104,9,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_212024_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,20,5/10/2018,21:20,5/10/2018,S4U00311,36,48,96,10,1,5
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_212033_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,20,5/10/2018,21:20,5/10/2018,S4U00311,34,48,100,8,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_212038_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,20,5/10/2018,21:20,5/10/2018,S4U00311,51,48,55,8,8,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_212043_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,9,2018,10,5,21,20,5/10/2018,21:20,5/10/2018,S4U00311,113,49,31,10,7,7
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_212053_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,20,5/10/2018,21:20,5/10/2018,S4U00311,29,47,102,10,1,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_212058_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,20,5/10/2018,21:20,5/10/2018,S4U00311,81,48,49,10,3,6
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_212103_000.wav,PippiT,PippiT,,Principal,Pip50,7,PippiT,7,2018,10,5,21,21,5/10/2018,21:21,5/10/2018,S4U00311,129,47,23,10,7,4
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_212110_000.wav,PippiT,PippiT,,Principal,Pip50,7,PippiT,7,2018,10,5,21,21,5/10/2018,21:21,5/10/2018,S4U00311,75,46,62,10,5,5
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_212115_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,21,5/10/2018,21:21,5/10/2018,S4U00311,107,48,35,10,7,7
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_212120_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,21,5/10/2018,21:21,5/10/2018,S4U00311,102,48,36,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_212127_000.wav,PippiT,PippiT,,Principal,Pip50,9,PippiT,9,2018,10,5,21,21,5/10/2018,21:21,5/10/2018,S4U00311,116,48,32,10,7,5
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_212132_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,21,5/10/2018,21:21,5/10/2018,S4U00311,72,47,56,10,9,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_212137_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,21,5/10/2018,21:21,5/10/2018,S4U00311,51,45,85,10,2,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_212144_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,21,5/10/2018,21:21,5/10/2018,S4U00311,78,47,59,10,3,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_212149_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,21,5/10/2018,21:21,5/10/2018,S4U00311,69,47,62,10,2,2
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_212154_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,21,5/10/2018,21:21,5/10/2018,S4U00311,144,48,0,10,8,6
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_212201_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,22,5/10/2018,21:22,5/10/2018,S4U00311,52,47,77,10,4,0
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_212206_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,22,5/10/2018,21:22,5/10/2018,S4U00311,84,47,47,10,7,3
F:/Plecobrux/WAV/WAV2/,S4U00311_20181005_212211_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,10,5,21,22,5/10/2018,21:22,5/10/2018,S4U00311,121,48,24,10,7,5
