Directory,File,Validation,Id,Id_avant validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Machine,Opérateur,Projet,Habitat1,Habitat2
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_015743_321.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,8,2017,3,21,1,57,21/03/2017,1:57,20/03/2017,A-DASY,1,47,0,6,2,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_015800_757.wav,,Pip50,Pip50,Main,Pip50,10,PippiT,1,2017,3,21,1,58,21/03/2017,1:58,20/03/2017,A-DASY,1,46,0,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_015803_855.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2017,3,21,1,58,21/03/2017,1:58,20/03/2017,A-DASY,19,20,0,7,10,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_015813_722.wav,,ChiroSp,ChiroSp,Main,Pip50,0,PippiT,0,2017,3,21,1,58,21/03/2017,1:58,20/03/2017,A-DASY,11,17,0,8,10,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_015818_722.wav,,ChiroSp,ChiroSp,Main,Pip50,0,PippiT,0,2017,3,21,1,58,21/03/2017,1:58,20/03/2017,A-DASY,4,21,0,6,10,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_015907_192.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,1,59,21/03/2017,1:59,20/03/2017,A-DASY,15,46,0,9,10,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_015922_231.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,1,59,21/03/2017,1:59,20/03/2017,A-DASY,6,46,343,8,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_015927_231.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,1,59,21/03/2017,1:59,20/03/2017,A-DASY,1,47,0,5,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_020002_726.wav,,ChiroSp,ChiroSp,Main,Pip50,3,PippiT,3,2017,3,21,2,0,21/03/2017,2:00,20/03/2017,A-DASY,2,44,0,5,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_020013_073.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,0,21/03/2017,2:00,20/03/2017,A-DASY,3,46,0,7,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_020018_575.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,0,21/03/2017,2:00,20/03/2017,A-DASY,1,46,0,7,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_020030_945.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,0,21/03/2017,2:00,20/03/2017,A-DASY,2,45,0,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_020043_045.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2017,3,21,2,0,21/03/2017,2:00,20/03/2017,A-DASY,7,47,80,6,5,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_020108_387.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2017,3,21,2,1,21/03/2017,2:01,20/03/2017,A-DASY,2,47,0,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_020123_193.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myobra,1,2017,3,21,2,1,21/03/2017,2:01,20/03/2017,A-DASY,26,44,80,5,3,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_020128_193.wav,C. Brabant,Myosp,ChiroSp,Main,Myosp,3,Myodau,1,2017,3,21,2,1,21/03/2017,2:01,20/03/2017,A-DASY,70,44,45,5,4,3,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_020133_193.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myobec,1,2017,3,21,2,1,21/03/2017,2:01,20/03/2017,A-DASY,9,39,181,7,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_020151_769.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,1,21/03/2017,2:01,20/03/2017,A-DASY,6,46,286,7,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_020918_817.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myobec,0,2017,3,21,2,9,21/03/2017,2:09,20/03/2017,A-DASY,44,43,75,5,2,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_021218_197.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,6,2017,3,21,2,12,21/03/2017,2:12,20/03/2017,A-DASY,3,44,371,5,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_021228_153.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,12,21/03/2017,2:12,20/03/2017,A-DASY,4,46,0,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_021250_138.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,12,21/03/2017,2:12,20/03/2017,A-DASY,1,46,0,8,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_021404_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,14,21/03/2017,2:14,20/03/2017,A-DASY,5,46,96,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_021415_905.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,14,21/03/2017,2:14,20/03/2017,A-DASY,6,45,238,8,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_021734_175.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,17,21/03/2017,2:17,20/03/2017,A-DASY,2,46,0,9,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_021741_601.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,17,21/03/2017,2:17,20/03/2017,A-DASY,5,46,255,7,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_021749_841.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,17,21/03/2017,2:17,20/03/2017,A-DASY,11,45,334,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_021759_118.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,17,21/03/2017,2:17,20/03/2017,A-DASY,15,45,279,7,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_021807_777.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,18,21/03/2017,2:18,20/03/2017,A-DASY,5,46,260,7,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_021813_289.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,18,21/03/2017,2:18,20/03/2017,A-DASY,2,46,0,5,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_021817_235.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,18,21/03/2017,2:18,20/03/2017,A-DASY,3,46,0,5,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_021829_896.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,18,21/03/2017,2:18,20/03/2017,A-DASY,8,45,277,7,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_021834_896.wav,,ChiroSp,ChiroSp,Main,Pip50,0,PippiT,0,2017,3,21,2,18,21/03/2017,2:18,20/03/2017,A-DASY,1,46,0,5,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_021857_271.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,18,21/03/2017,2:18,20/03/2017,A-DASY,6,46,264,8,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_021904_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,19,21/03/2017,2:19,20/03/2017,A-DASY,4,47,109,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_021917_016.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,19,21/03/2017,2:19,20/03/2017,A-DASY,4,46,259,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_021922_649.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,19,21/03/2017,2:19,20/03/2017,A-DASY,4,46,484,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_021934_709.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,19,21/03/2017,2:19,20/03/2017,A-DASY,2,46,0,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_021954_254.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,19,21/03/2017,2:19,20/03/2017,A-DASY,5,45,319,7,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_022001_445.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,20,21/03/2017,2:20,20/03/2017,A-DASY,2,46,0,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_022012_297.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,20,21/03/2017,2:20,20/03/2017,A-DASY,7,45,308,8,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_022018_635.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,20,21/03/2017,2:20,20/03/2017,A-DASY,4,46,255,7,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_022029_131.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,20,21/03/2017,2:20,20/03/2017,A-DASY,6,46,273,7,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_022046_588.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,20,21/03/2017,2:20,20/03/2017,A-DASY,5,46,260,7,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_022230_699.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,22,21/03/2017,2:22,20/03/2017,A-DASY,3,46,0,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_022249_625.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,22,21/03/2017,2:22,20/03/2017,A-DASY,7,44,165,10,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_022555_382.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2017,3,21,2,25,21/03/2017,2:25,20/03/2017,A-DASY,3,46,0,5,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_024448_106.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2017,3,21,2,44,21/03/2017,2:44,20/03/2017,A-DASY,5,17,0,9,10,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_024453_313.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2017,3,21,2,44,21/03/2017,2:44,20/03/2017,A-DASY,5,17,0,6,10,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_024503_221.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,45,21/03/2017,2:45,20/03/2017,A-DASY,10,45,156,8,9,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_024844_762.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,8,2017,3,21,2,48,21/03/2017,2:48,20/03/2017,A-DASY,1,47,0,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_025323_962.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,53,21/03/2017,2:53,20/03/2017,A-DASY,2,45,0,5,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_025853_435.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,58,21/03/2017,2:58,20/03/2017,A-DASY,18,47,213,10,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_025858_435.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,58,21/03/2017,2:58,20/03/2017,A-DASY,19,47,182,9,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_025904_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,2,59,21/03/2017,2:59,20/03/2017,A-DASY,1,46,0,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_030450_376.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,3,4,21/03/2017,3:04,20/03/2017,A-DASY,1,47,0,7,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_032456_900.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myobra,0,2017,3,21,3,24,21/03/2017,3:24,20/03/2017,A-DASY,23,42,86,4,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_032501_900.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myobec,0,2017,3,21,3,25,21/03/2017,3:25,20/03/2017,A-DASY,15,43,97,6,2,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_032539_790.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,3,25,21/03/2017,3:25,20/03/2017,A-DASY,3,46,0,5,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_032602_173.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,3,26,21/03/2017,3:26,20/03/2017,A-DASY,2,45,0,5,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_032614_865.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,3,26,21/03/2017,3:26,20/03/2017,A-DASY,6,46,331,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_032627_039.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,3,26,21/03/2017,3:26,20/03/2017,A-DASY,2,46,0,5,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_032648_211.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,3,26,21/03/2017,3:26,20/03/2017,A-DASY,6,47,80,6,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_032702_740.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,21,3,27,21/03/2017,3:27,20/03/2017,A-DASY,4,47,274,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_032708_901.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2017,3,21,3,27,21/03/2017,3:27,20/03/2017,A-DASY,3,46,0,5,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
